row_label_raw,row_label_full,col_0,Vốn điều lệTriệu đồng,Vốn đầu tưXDCB vàmua sắmTSCDTriệu đồng,Thặng dưvốn cổ phầnTriệu đồng,Cổ phiếuquỹTriệu đồng,Vốn khácTriệu đồng,Các quỹdự trữTriệu đồng,Chênh lệchtỷ giáhối đoáiTriệu đồng,Lợi nhuậnchưaphân phốiTriệu đồng,Tổng cộngTriệu đồng,numeric__Vốn điều lệTriệu đồng,numeric__Vốn đầu tưXDCB vàmua sắmTSCDTriệu đồng,numeric__Thặng dưvốn cổ phầnTriệu đồng,numeric__Cổ phiếuquỹTriệu đồng,numeric__Vốn khácTriệu đồng,numeric__Các quỹdự trữTriệu đồng,numeric__Chênh lệchtỷ giáhối đoáiTriệu đồng,numeric__Lợi nhuậnchưaphân phốiTriệu đồng,numeric__Tổng cộngTriệu đồng
Số đầu năm,Số đầu năm,Số đầu năm,18.852.157,1.121,63.612,(750.911),653,3.336.508,149.483,7.303.619,28.956.242,18852157.0,1121.0,63612.0,-750911.0,653.0,3336508.0,149483.0,7303619.0,28956242.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,-,-,-,-,-,-,-,3.411.496,3.411.496,,,,,,,,3411496.0,3411496.0
Trích lập các quỹ chonăm trước,Trích lập các quỹ chonăm trước,Trích lập các quỹ chonăm trước,-,-,-,-,-,378.766,-,(378.766),-,,,,,,378766.0,,-378766.0,
"Trích lập Quỹ khenthường, phúc lợi","Trích lập Quỹ khenthường, phúc lợi","Trích lập Quỹ khenthường, phúc lợi",-,-,-,-,-,-,-,(430.717),(430.717),,,,,,,,-430717.0,-430717.0
Bán cổ phiếu quỹ,Bán cổ phiếu quỹ,Bán cổ phiếu quỹ,-,-,1.684.039,750.911,-,-,-,-,2.434.950,,,1684039.0,750911.0,,,,,2434950.0
Chênh lệch tỷ giá,Chênh lệch tỷ giá,Chênh lệch tỷ giá,-,-,-,-,-,-,(112.120),-,(112.120),,,,,,,-112120.0,,-112120.0
Điều chỉnh khác,Điều chỉnh khác,Điều chỉnh khác,-,-,-,-,-,-,-,1.485,1.485,,,,,,,,1485.0,1485.0
Số cuối năm,Số cuối năm,Số cuối năm,18.852.157,1.121,1.747.651,-,653,3.715.274,37.363,9.907.117,34.261.336,18852157.0,1121.0,1747651.0,,653.0,3715274.0,37363.0,9907117.0,34261336.0
