row_label_raw,row_label_full,col_0,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,6.430.648,5.476.812,6430648.0,5476812.0
Dịch vụ hoa hồng hợp tác bảo hiểm,Dịch vụ hoa hồng hợp tác bảo hiểm,Dịch vụ hoa hồng hợp tác bảo hiểm,2.025.608,1.288.505,2025608.0,1288505.0
Dịch vụ thanh toán,Dịch vụ thanh toán,Dịch vụ thanh toán,1.407.652,1.333.412,1407652.0,1333412.0
Dịch vụ ủy thác và đại lý,Dịch vụ ủy thác và đại lý,Dịch vụ ủy thác và đại lý,865.216,697.776,865216.0,697776.0
Dịch vụ ngân quỹ,Dịch vụ ngân quỹ,Dịch vụ ngân quỹ,304.476,412.347,304476.0,412347.0
Dịch vụ thuê kho,Dịch vụ thuê kho,Dịch vụ thuê kho,196.950,196.975,196950.0,196975.0
Dịch vụ chi trả kiểu hối,Dịch vụ chi trả kiểu hối,Dịch vụ chi trả kiểu hối,47.096,40.831,47096.0,40831.0
Dịch vụ khác,Dịch vụ khác,Dịch vụ khác,1.583.650,1.506.966,1583650.0,1506966.0
Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,(2.088.129),(1.732.797),-2088129.0,-1732797.0
Dịch vụ thanh toán,Dịch vụ thanh toán,Dịch vụ thanh toán,(1.406.644),(1.177.159),-1406644.0,-1177159.0
"Cước phí bưu điện, mạng viễn thông","Cước phí bưu điện, mạng viễn thông","Cước phí bưu điện, mạng viễn thông",(485.260),(401.362),-485260.0,-401362.0
Hoa hồng môi giới,Hoa hồng môi giới,Hoa hồng môi giới,(43.824),(44.872),-43824.0,-44872.0
Dịch vụ ngân quỹ,Dịch vụ ngân quỹ,Dịch vụ ngân quỹ,(30.714),(32.305),-30714.0,-32305.0
Dịch vụ tư vấn,Dịch vụ tư vấn,Dịch vụ tư vấn,(61.430),(25.638),-61430.0,-25638.0
Dịch vụ khác,Dịch vụ khác,Dịch vụ khác,(60.257),(51.461),-60257.0,-51461.0
,,,4.342.519,3.744.015,4342519.0,3744015.0
