row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Triệu đồng,%,Triệu đồng,%,,,,
Cho vay các tổ chức kinh tế,Cho vay các tổ chức kinh tế,Cho vay các tổ chức kinh tế,160.386.011,"41,34",131.688.894,"38,71",160386011.0,41.34,131688894.0,38.71
Công ty trách nhiệm hữu hạn khác,Công ty trách nhiệm hữu hạn khác,Công ty trách nhiệm hữu hạn khác,83.497.088,"21,52",69.946.343,"20,56",83497088.0,21.52,69946343.0,20.56
Công ty cổ phần khác,Công ty cổ phần khác,Công ty cổ phần khác,64.075.772,"16,52",49.990.074,"14,69",64075772.0,16.52,49990074.0,14.69
Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,4.240.347,"1,09",3.917.935,"1,15",4240347.0,1.09,3917935.0,1.15
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,3.800.943,"0,98",3.650.702,"1,07",3800943.0,0.98,3650702.0,1.07
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,1.881.015,"0,48",1.454.830,"0,43",1881015.0,0.48,1454830.0,0.43
Công ty trách nhiệm hữu hạn một thành viên do Nhà nước sở hữu 100% vốn điều lệ,Công ty trách nhiệm hữu hạn một thành viên do Nhà nước sở hữu 100% vốn điều lệ,Công ty trách nhiệm hữu hạn một thành viên do Nhà nước sở hữu 100% vốn điều lệ,507.120,"0,13",432.051,"0,13",507120.0,0.13,432051.0,0.13
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,354.154,"0,09",413.143,"0,12",354154.0,0.09,413143.0,0.12
Công ty trách nhiệm hữu hạn hai thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc nhà nước giữ quyền chi phối,Công ty trách nhiệm hữu hạn hai thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc nhà nước giữ quyền chi phối,Công ty trách nhiệm hữu hạn hai thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc nhà nước giữ quyền chi phối,205.438,"0,05",160.079,"0,05",205438.0,0.05,160079.0,0.05
Công ty cổ phần có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc Nhà nước giữ quyền chi phối đối với công ty trong điều lệ của công ty,Công ty cổ phần có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc Nhà nước giữ quyền chi phối đối với công ty trong điều lệ của công ty,Công ty cổ phần có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc Nhà nước giữ quyền chi phối đối với công ty trong điều lệ của công ty,67.089,"0,02",50.220,"0,01",67089.0,0.02,50220.0,0.01
"Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân",15.494,"0,01",265.854,"0,08",15494.0,0.01,265854.0,0.08
Công ty hợp danh,Công ty hợp danh,Công ty hợp danh,1.725,"0,00",5.487,"0,01",1725.0,0.0,5487.0,0.01
Khác,Khác,Khác,1.739.826,"0,45",1.402.176,"0,41",1739826.0,0.45,1402176.0,0.41
Cho vay cá nhân,Cho vay cá nhân,Cho vay cá nhân,227.543.585,"58,66",208.579.233,"61,29",227543585.0,58.66,208579233.0,61.29
,,,387.929.596,"100,00",340.268.127,"100,00",387929596.0,100.0,340268127.0,100.0
