row_label_raw,row_label_full,Trái phiếu Chính phủ (thuyết minh 12.1),Số cuối nămTriệu đồng > 7.407.326,Số đầu nămTriệu đồng > 3.641.232,numeric__Số cuối nămTriệu đồng > 7.407.326,numeric__Số đầu nămTriệu đồng > 3.641.232
Trái phiếu do các TCTD khác trong nước phát hành,Trái phiếu do các TCTD khác trong nước phát hành,Trái phiếu do các TCTD khác trong nước phát hành,-,50.158,,50158.0
,,,7.407.326,3.691.390,7407326.0,3691390.0
