row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Tiền gửi của tổ chức kinh tế,Tiền gửi của tổ chức kinh tế,Tiền gửi của tổ chức kinh tế,84.052.407,74.464.795,84052407.0,74464795.0
Công ty trách nhiệm hữu hạn khác,Công ty trách nhiệm hữu hạn khác,Công ty trách nhiệm hữu hạn khác,30.092.143,22.254.031,30092143.0,22254031.0
Công ty cổ phần khác,Công ty cổ phần khác,Công ty cổ phần khác,24.171.187,23.088.229,24171187.0,23088229.0
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,14.394.651,14.324.443,14394651.0,14324443.0
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,4.980.325,4.804.970,4980325.0,4804970.0
Công ty cổ phần có vốn cổ phần của Nhà nướcchiếm trên 50% vốn điều lệ hoặc tổng số cổphần có quyền biểu quyết; hoặc Nhà nước giữquyền chi phối đối với công ty trong điều lệ củacông ty,Công ty cổ phần có vốn cổ phần của Nhà nướcchiếm trên 50% vốn điều lệ hoặc tổng số cổphần có quyền biểu quyết; hoặc Nhà nước giữquyền chi phối đối với công ty trong điều lệ củacông ty,Công ty cổ phần có vốn cổ phần của Nhà nướcchiếm trên 50% vốn điều lệ hoặc tổng số cổphần có quyền biểu quyết; hoặc Nhà nước giữquyền chi phối đối với công ty trong điều lệ củacông ty,4.173.125,4.072.579,4173125.0,4072579.0
Công ty trách nhiệm hữu hạn 1 thành viên doNhà nước sở hữu 100% vốn điều lệ,Công ty trách nhiệm hữu hạn 1 thành viên doNhà nước sở hữu 100% vốn điều lệ,Công ty trách nhiệm hữu hạn 1 thành viên doNhà nước sở hữu 100% vốn điều lệ,1.388.775,2.045.325,1388775.0,2045325.0
Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,637.442,521.729,637442.0,521729.0
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,248.047,166.446,248047.0,166446.0
"Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân",189.472,181.371,189472.0,181371.0
Công ty hợp danh,Công ty hợp danh,Công ty hợp danh,91.918,177.947,91918.0,177947.0
"Công ty trách nhiệm hữu hạn 2 thành viên trởlên có phần vốn góp của Nhà nước trên 50%vốn điều lệ hoặc Nhà nước giữ quyền chỉ phốiĐơn vị hành chính sự nghiệp, Đằng, đoàn thểvà hiệp hội","Công ty trách nhiệm hữu hạn 2 thành viên trởlên có phần vốn góp của Nhà nước trên 50%vốn điều lệ hoặc Nhà nước giữ quyền chỉ phốiĐơn vị hành chính sự nghiệp, Đằng, đoàn thểvà hiệp hội","Công ty trách nhiệm hữu hạn 2 thành viên trởlên có phần vốn góp của Nhà nước trên 50%vốn điều lệ hoặc Nhà nước giữ quyền chỉ phốiĐơn vị hành chính sự nghiệp, Đằng, đoàn thểvà hiệp hội",66.354,46.557,66354.0,46557.0
Khác,Khác,Khác,16.879,21.280,16879.0,21280.0
,,,3.602.089,2.759.888,3602089.0,2759888.0
Tiền gửi của cá nhân,Tiền gửi của cá nhân,Tiền gửi của cá nhân,343.334.365,353.507.055,343334365.0,353507055.0
,,,427.386.772,427.971.850,427386772.0,427971850.0
