row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Cam kết giao dịch hối đoái,Cam kết giao dịch hối đoái,Cam kết giao dịch hối đoái,87.020.333,56.106.551,87020333.0,56106551.0
- Cam kết mua ngoại tệ,- Cam kết mua ngoại tệ,- Cam kết mua ngoại tệ,865.668,956.901,865668.0,956901.0
- Cam kết bán ngoại tệ,- Cam kết bán ngoại tệ,- Cam kết bán ngoại tệ,1.212.732,1.114.721,1212732.0,1114721.0
- Cam kết giao dịch hoán đổi,- Cam kết giao dịch hoán đổi,- Cam kết giao dịch hoán đổi,84.941.933,54.034.929,84941933.0,54034929.0
Cam kết trong nghiệp vụ thư tin dụng,Cam kết trong nghiệp vụ thư tin dụng,Cam kết trong nghiệp vụ thư tin dụng,7.829.512,9.210.680,7829512.0,9210680.0
Bảo lãnh vay vốn,Bảo lãnh vay vốn,Bảo lãnh vay vốn,41.546,45.185,41546.0,45185.0
Bảo lãnh khác,Bảo lãnh khác,Bảo lãnh khác,10.955.319,9.992.466,10955319.0,9992466.0
Cam kết khác,Cam kết khác,Cam kết khác,325,1.257,325.0,1257.0
,,,105.847.035,75.356.139,105847035.0,75356139.0
Trừ: Tiền ký quỹ,Trừ: Tiền ký quỹ,Trừ: Tiền ký quỹ,(620.510),(446.090),-620510.0,-446090.0
Nghĩa vụ nợ tiềm ăn và các cam kết đưa ra,Nghĩa vụ nợ tiềm ăn và các cam kết đưa ra,Nghĩa vụ nợ tiềm ăn và các cam kết đưa ra,105.226.525,74.910.049,105226525.0,74910049.0
