row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Rủi ro tín dụng liên quan đến các tài sản nội bảng,Rủi ro tín dụng liên quan đến các tài sản nội bảng,Rủi ro tín dụng liên quan đến các tài sản nội bảng,Rủi ro tín dụng liên quan đến các tài sản nội bảng,Rủi ro tín dụng liên quan đến các tài sản nội bảng,,
Tiền gửi tại NHNN,Rủi ro tín dụng liên quan đến các tài sản nội bảng > Tiền gửi tại NHNN,Tiền gửi tại NHNN,12.169.867,10.052.590,12169867.0,10052590.0
Tiền gửi tại và cho vay các TCTD khác,Rủi ro tín dụng liên quan đến các tài sản nội bảng > Tiền gửi tại và cho vay các TCTD khác,Tiền gửi tại và cho vay các TCTD khác,8.353.579,18.397.370,8353579.0,18397370.0
Các công cụ tài chính phải sinh,Rủi ro tín dụng liên quan đến các tài sản nội bảng > Các công cụ tài chính phải sinh,Các công cụ tài chính phải sinh,-,19.677,,19677.0
Cho vay khách hàng - gộp,Rủi ro tín dụng liên quan đến các tài sản nội bảng > Cho vay khách hàng - gộp,Cho vay khách hàng - gộp,387.929.596,340.268.127,387929596.0,340268127.0
- Cho vay khách hàng cá nhân,Rủi ro tín dụng liên quan đến các tài sản nội bảng > - Cho vay khách hàng cá nhân,- Cho vay khách hàng cá nhân,227.543.585,208.579.233,227543585.0,208579233.0
- Cho vay khách hàng tổ chức,Rủi ro tín dụng liên quan đến các tài sản nội bảng > - Cho vay khách hàng tổ chức,- Cho vay khách hàng tổ chức,160.386.011,131.688.894,160386011.0,131688894.0
Hoạt động mua nợ - gộp,Rủi ro tín dụng liên quan đến các tài sản nội bảng > Hoạt động mua nợ - gộp,Hoạt động mua nợ - gộp,285.967,303.915,285967.0,303915.0
Chứng khoán đầu tư - gộp,Rủi ro tín dụng liên quan đến các tài sản nội bảng > Chứng khoán đầu tư - gộp,Chứng khoán đầu tư - gộp,75.692.282,79.358.270,75692282.0,79358270.0
- Chứng khoán nợ - sẵn sàng để bán,Rủi ro tín dụng liên quan đến các tài sản nội bảng > - Chứng khoán nợ - sẵn sàng để bán,- Chứng khoán nợ - sẵn sàng để bán,34.041.928,52.036.218,34041928.0,52036218.0
- Chứng khoán nợ - giữ đến ngày đáo hạn,Rủi ro tín dụng liên quan đến các tài sản nội bảng > - Chứng khoán nợ - giữ đến ngày đáo hạn,- Chứng khoán nợ - giữ đến ngày đáo hạn,41.650.354,27.322.052,41650354.0,27322052.0
Tài sản tài chính khác,Rủi ro tín dụng liên quan đến các tài sản nội bảng > Tài sản tài chính khác,Tài sản tài chính khác,27.765.519,32.431.074,27765519.0,32431074.0
Rủi ro tín dụng liên quan đến các tài sản,Rủi ro tín dụng liên quan đến các tài sản,Rủi ro tín dụng liên quan đến các tài sản,Rủi ro tín dụng liên quan đến các tài sản,Rủi ro tín dụng liên quan đến các tài sản,,
ngoại bằng - gộp,ngoại bằng - gộp,ngoại bằng - gộp,ngoại bằng - gộp,ngoại bằng - gộp,,
Các hợp đồng bảo lãnh tài chính,ngoại bằng - gộp > Các hợp đồng bảo lãnh tài chính,Các hợp đồng bảo lãnh tài chính,10.996.865,10.037.651,10996865.0,10037651.0
Các cam kết trong thư tín dụng,ngoại bằng - gộp > Các cam kết trong thư tín dụng,Các cam kết trong thư tín dụng,7.829.512,9.210.680,7829512.0,9210680.0
