row_label_raw,row_label_full,"Cổ tức nhận được trong năm từ góp vốn,mua cổ phần",Năm nayTriệu đồng > 2.129,Năm trướcTriệu đồng > 6.053,numeric__Năm nayTriệu đồng > 2.129,numeric__Năm trướcTriệu đồng > 6.053
- Từ chứng khoán vốn đầu tư,- Từ chứng khoán vốn đầu tư,- Từ chứng khoán vốn đầu tư,538,3.073,538.0,3073.0
"- Tự góp vốn, đầu tư dài hạn","- Tự góp vốn, đầu tư dài hạn","- Tự góp vốn, đầu tư dài hạn",1.591,2.980,1591.0,2980.0
Lãi/(lỗ) thanh lý các khoản đầu tư dài hạn khác,Lãi/(lỗ) thanh lý các khoản đầu tư dài hạn khác,Lãi/(lỗ) thanh lý các khoản đầu tư dài hạn khác,37.319,(33.267),37319.0,-33267.0
,,,39.448,(27.214),39448.0,-27214.0
