row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Chứng khoán nợ,Chứng khoán nợ,Chứng khoán nợ,34.041.928,52.036.218,34041928.0,52036218.0
Trái phiếu Chính phủ (a),Trái phiếu Chính phủ (a),Trái phiếu Chính phủ (a),31.122.543,48.986.060,31122543.0,48986060.0
Trái phiếu và chứng chỉ tiền gửi do các TCTDkhác trong nước phát hành (b),Trái phiếu và chứng chỉ tiền gửi do các TCTDkhác trong nước phát hành (b),Trái phiếu và chứng chỉ tiền gửi do các TCTDkhác trong nước phát hành (b),2.902.165,3.050.158,2902165.0,3050158.0
Trái phiếu nước ngoài,Trái phiếu nước ngoài,Trái phiếu nước ngoài,17.220,-,17220.0,
Chứng khoán vốn,Chứng khoán vốn,Chứng khoán vốn,6.152,191.541,6152.0,191541.0
Chứng khoán vốn do các TCTD kháctrong nước phát hành,Chứng khoán vốn do các TCTD kháctrong nước phát hành,Chứng khoán vốn do các TCTD kháctrong nước phát hành,-,163.690,,163690.0
Chứng khoán vốn do các tổ chức kinh tếtrong nước phát hành,Chứng khoán vốn do các tổ chức kinh tếtrong nước phát hành,Chứng khoán vốn do các tổ chức kinh tếtrong nước phát hành,5.580,27.273,5580.0,27273.0
Chứng khoán vốn nước ngoài,Chứng khoán vốn nước ngoài,Chứng khoán vốn nước ngoài,572,578,572.0,578.0
,,,34.048.080,52.227.759,34048080.0,52227759.0
Dự phòng rủi ro chứng khoán đầu tưsẵn sàng để bán,Dự phòng rủi ro chứng khoán đầu tưsẵn sàng để bán,Dự phòng rủi ro chứng khoán đầu tưsẵn sàng để bán,(9.080),(24.326),-9080.0,-24326.0
Dự phòng giảm giá,Dự phòng giảm giá,Dự phòng giảm giá,(9.080),(16.826),-9080.0,-16826.0
Dự phòng chung,Dự phòng chung,Dự phòng chung,-,(7.500),,-7500.0
,,,34.039.000,52.203.433,34039000.0,52203433.0
