row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2023VND,Ngày 31 tháng 12năm 2022VND,numeric__Ngày 31 tháng 12năm 2023VND,numeric__Ngày 31 tháng 12năm 2022VND
Tòa nhà hợp khối tại số 8 Lê Thái Tổ,Tòa nhà hợp khối tại số 8 Lê Thái Tổ,Tòa nhà hợp khối tại số 8 Lê Thái Tổ,242.242.223.019,242.242.223.019,242242223019.0,242242223019.0
Phần mềm nhân sự mới,Phần mềm nhân sự mới,Phần mềm nhân sự mới,-,1.125.374.000,,1125374000.0
Công trình Bảo Việt tại Hà Đông,Công trình Bảo Việt tại Hà Đông,Công trình Bảo Việt tại Hà Đông,25.588.694.226,25.588.694.226,25588694226.0,25588694226.0
Các công trình khác,Các công trình khác,Các công trình khác,32.737.200,80.608.847,32737200.0,80608847.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,267.863.654.445,269.036.900.092,267863654445.0,269036900092.0
