row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2023VND,Ngày 31 tháng 12năm 2022VND,numeric__Ngày 31 tháng 12năm 2023VND,numeric__Ngày 31 tháng 12năm 2022VND
Tiền mặt tại quỹ,Tiền mặt tại quỹ,Tiền mặt tại quỹ,399.889.274,232.405.081,399889274.0,232405081.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,32.078.770.924,39.284.889.657,32078770924.0,39284889657.0
Tiền gửi ngân hàng (VND),Tiền gửi ngân hàng (VND),Tiền gửi ngân hàng (VND),28.126.108.081,38.856.686.687,28126108081.0,38856686687.0
Tiền gửi ngân hàng đỏ la Mỹ (USD) quy VND,Tiền gửi ngân hàng đỏ la Mỹ (USD) quy VND,Tiền gửi ngân hàng đỏ la Mỹ (USD) quy VND,215.790.195,210.193.976,215790195.0,210193976.0
Tiền gửi giao dịch chứng khoán tại BVSC,Tiền gửi giao dịch chứng khoán tại BVSC,Tiền gửi giao dịch chứng khoán tại BVSC,3.736.872.648,218.008.994,3736872648.0,218008994.0
Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),2.723.000.000.000,1.289.000.000.000,2723000000000.0,1289000000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,2.755.478.660.198,1.328.517.294.738,2755478660198.0,1328517294738.0
