row_label_raw,row_label_full,col_0,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2023VND,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2022VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2023VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2022VND
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,4.984.965.586,36.564.537.921,4984965586.0,36564537921.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,4.984.965.586,36.564.537.921,4984965586.0,36564537921.0
