row_label_raw,row_label_full,col_0,Chưa quá hạn và không giảm giá trị,Quá hạn nhưng không giảm giá trị riêng lẻ,Bị giảm giá trị riêng lẻ (*),Đơn vị tính: VND Tổng cộng,numeric__Chưa quá hạn và không giảm giá trị,numeric__Quá hạn nhưng không giảm giá trị riêng lẻ,numeric__Bị giảm giá trị riêng lẻ (*),numeric__Đơn vị tính: VND Tổng cộng
Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,2.755.478.660.198,-,-,2.755.478.660.198,2755478660198.0,,,2755478660198.0
Các khoản phải thu,Các khoản phải thu,Các khoản phải thu,1.276.260.999.243,-,-,1.276.260.999.243,1276260999243.0,,,1276260999243.0
- Phải thu từ các bên liên quan,- Phải thu từ các bên liên quan,- Phải thu từ các bên liên quan,62.975.595.405,-,-,62.975.595.405,62975595405.0,,,62975595405.0
- Phải thu cổ tức và lợi nhuận,- Phải thu cổ tức và lợi nhuận,- Phải thu cổ tức và lợi nhuận,1.203.403.904.100,-,-,1.203.403.904.100,1203403904100.0,,,1203403904100.0
- Phải thu khác,- Phải thu khác,- Phải thu khác,9.881.499.738,-,-,9.881.499.738,9881499738.0,,,9881499738.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,4.031.739.659.441,-,-,4.031.739.659.441,4031739659441.0,,,4031739659441.0
