row_label_raw,row_label_full,col_0,Ngày 31 tháng 12 năm 2022 > Giá trị VND,Ngày 31 tháng 12 năm 2022 > Số có khả năng trả nợ VND,Ngày 31 tháng 12 năm 2022 > Tăng VND,Ngày 31 tháng 12 năm 2022 > Giảm VND,Ngày 31 tháng 12 năm 2023 > Giá trị VND,Ngày 31 tháng 12 năm 2023 > Số có khả năng trả nợ VND,numeric__Ngày 31 tháng 12 năm 2022 > Giá trị VND,numeric__Ngày 31 tháng 12 năm 2022 > Số có khả năng trả nợ VND,numeric__Ngày 31 tháng 12 năm 2022 > Tăng VND,numeric__Ngày 31 tháng 12 năm 2022 > Giảm VND,numeric__Ngày 31 tháng 12 năm 2023 > Giá trị VND,numeric__Ngày 31 tháng 12 năm 2023 > Số có khả năng trả nợ VND
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,,,,,
Vay ngân hàng dài hạn đến hạn trả,Ngắn hạn > Vay ngân hàng dài hạn đến hạn trả,Vay ngân hàng dài hạn đến hạn trả,-,-,89.360.072.738,(75.967.041.238),13.393.031.500,13.393.031.500,,,89360072738.0,-75967041238.0,13393031500.0,13393031500.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,,,,,
Vay ngân hàng,Dài hạn > Vay ngân hàng,Vay ngân hàng,90.746.152.738,90.746.152.738,-,(89.360.072.738),1.386.080.000,1.386.080.000,90746152738.0,90746152738.0,,-89360072738.0,1386080000.0,1386080000.0
TỔNG CỘNG (*),Dài hạn > TỔNG CỘNG (*),TỔNG CỘNG (*),90.746.152.738,90.746.152.738,89.360.072.738,(165.327.113.976),14.779.111.500,14.779.111.500,90746152738.0,90746152738.0,89360072738.0,-165327113976.0,14779111500.0,14779111500.0
