row_label_raw,row_label_full,col_0,Ngày 31 tháng12 năm 2022VND,Số tăngtrong nămVND,Số đã sử dụngtrong nămVND,Ngày 31 tháng12 năm 2023VND,numeric__Ngày 31 tháng12 năm 2022VND,numeric__Số tăngtrong nămVND,numeric__Số đã sử dụngtrong nămVND,numeric__Ngày 31 tháng12 năm 2023VND
Quỹ khen thưởng,Quỹ khen thưởng,Quỹ khen thưởng,5.864.540.000,25.748.127.469,(27.152.732.635),4.459.934.834,5864540000.0,25748127469.0,-27152732635.0,4459934834.0
Quỹ phúc lợi,Quỹ phúc lợi,Quỹ phúc lợi,18.537.893.754,12.000.000.000,(13.251.876.157),17.286.017.597,18537893754.0,12000000000.0,-13251876157.0,17286017597.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,24.402.433.754,37.748.127.469,(40.404.608.792),21.745.952.431,24402433754.0,37748127469.0,-40404608792.0,21745952431.0
