row_label_raw,row_label_full,col_0,31/12/2021 > Giá trịVND,31/12/2021 > Số có khảnăng trả nợVND,01/01/2021 > Giá trịVND,01/01/2021 > Số có khảnăng trả nợVND,numeric__31/12/2021 > Giá trịVND,numeric__31/12/2021 > Số có khảnăng trả nợVND,numeric__01/01/2021 > Giá trịVND,numeric__01/01/2021 > Số có khảnăng trả nợVND
Các bên khác,Các bên khác,Các bên khác,47.237.270.978,47.237.270.978,267.075.418.467,267.075.418.467,47237270978.0,47237270978.0,267075418467.0,267075418467.0
Công ty TNHH VNT (1),Công ty TNHH VNT (1),Công ty TNHH VNT (1),-,-,220.000.000.000,220.000.000.000,,,220000000000.0,220000000000.0
Khách hàng mua căn hộtrả trước tiền (2),Khách hàng mua căn hộtrả trước tiền (2),Khách hàng mua căn hộtrả trước tiền (2),14.667.005.284,14.667.005.284,14.675.445.284,14.675.445.284,14667005284.0,14667005284.0,14675445284.0,14675445284.0
Công ty Cổ phần Du lịchDầu khí Phương Đông (3),Công ty Cổ phần Du lịchDầu khí Phương Đông (3),Công ty Cổ phần Du lịchDầu khí Phương Đông (3),13.705.514.600,13.705.514.600,13.705.514.600,13.705.514.600,13705514600.0,13705514600.0,13705514600.0,13705514600.0
Ngân hàng Thương mạiTNHH MTV Đại Dương (4),Ngân hàng Thương mạiTNHH MTV Đại Dương (4),Ngân hàng Thương mạiTNHH MTV Đại Dương (4),6.630.600.000,6.630.600.000,6.630.600.000,6.630.600.000,6630600000.0,6630600000.0,6630600000.0,6630600000.0
Công ty Cổ phần Đầu tưXây dựng Bất động sảnTrí Nguyễn,Công ty Cổ phần Đầu tưXây dựng Bất động sảnTrí Nguyễn,Công ty Cổ phần Đầu tưXây dựng Bất động sảnTrí Nguyễn,5.000.000.000,5.000.000.000,5.000.000.000,5.000.000.000,5000000000.0,5000000000.0,5000000000.0,5000000000.0
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,7.234.151.094,7.234.151.094,7.063.858.583,7.063.858.583,7234151094.0,7234151094.0,7063858583.0,7063858583.0
Cộng,Cộng,Cộng,47.237.270.978,47.237.270.978,267.075.418.467,267.075.418.467,47237270978.0,47237270978.0,267075418467.0,267075418467.0
