row_label_raw,row_label_full,col_0,31/12/2021,31/12/2021_1,01/01/2021,01/01/2021_1,numeric__31/12/2021,numeric__31/12/2021_1,numeric__01/01/2021,numeric__01/01/2021_1
,,,Giá gốcVND,Dự phòngVND,Giá gốcVND,Dự phòngVND,,,,
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,1.253.999.770.494,(1.245.636.285.484),4.327.309.481.174,(3.895.843.181.943),1253999770494.0,-1245636285484.0,4327309481174.0,-3895843181943.0
Phải thu về cho vay ngắn hạn,Phải thu về cho vay ngắn hạn,Phải thu về cho vay ngắn hạn,169.600.000.000,(161.490.000.000),1.413.884.169.169,(1.251.683.169.169),169600000000.0,-161490000000.0,1413884169169.0,-1251683169169.0
Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,17.430.380.092,(17.332.737.435),92.833.093.054,(92.796.265.055),17430380092.0,-17332737435.0,92833093054.0,-92796265055.0
Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,1.041.768.135.601,(1.041.768.135.601),2.623.587.992.826,(2.376.829.206.641),1041768135601.0,-1041768135601.0,2623587992826.0,-2376829206641.0
Tài sản thiếu chờ xử lý,Tài sản thiếu chờ xử lý,Tài sản thiếu chờ xử lý,4.008.922.690,(3.853.080.337),7.499.655.941,(5.338.220.894),4008922690.0,-3853080337.0,7499655941.0,-5338220894.0
Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,20.958.083.870,(20.958.083.870),189.504.570.184,(169.196.320.184),20958083870.0,-20958083870.0,189504570184.0,-169196320184.0
Thuế và các khoản phải thu Nhà nước,Thuế và các khoản phải thu Nhà nước,Thuế và các khoản phải thu Nhà nước,234.248.241,(234.248.241),-,-,234248241.0,-234248241.0,,
b) Dài hạn,b) Dài hạn,b) Dài hạn,50.638.331.244,(50.638.331.244),914.082.890.721,(531.656.220.125),50638331244.0,-50638331244.0,914082890721.0,-531656220125.0
Trả trước cho người bán dài hạn,Trả trước cho người bán dài hạn,Trả trước cho người bán dài hạn,44.383.247.680,(44.383.247.680),906.052.163.234,(525.401.136.561),44383247680.0,-44383247680.0,906052163234.0,-525401136561.0
Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,6.255.083.564,(6.255.083.564),8.030.727.487,(6.255.083.564),6255083564.0,-6255083564.0,8030727487.0,-6255083564.0
Cộng,Cộng,Cộng,1.304.638.101.738,(1.296.274.616.728),5.241.392.371.895,(4.427.499.402.068),1304638101738.0,-1296274616728.0,5241392371895.0,-4427499402068.0
