row_label_raw,row_label_full,col_0,31/12/2021 > Giá trịVND,31/12/2021 > Dự phòngVND,01/01/2021 > Giá trịVND,01/01/2021 > Dự phòngVND,numeric__31/12/2021 > Giá trịVND,numeric__31/12/2021 > Dự phòngVND,numeric__01/01/2021 > Giá trịVND,numeric__01/01/2021 > Dự phòngVND
Các bên khác,Các bên khác,Các bên khác,29.758.122.592,(6.255.083.564),8.030.727.487,(6.255.083.564),29758122592.0,-6255083564.0,8030727487.0,-6255083564.0
"Ký quỹ, ký cược","Ký quỹ, ký cược","Ký quỹ, ký cược",2.651.839.770,-,1.767.643.923,-,2651839770.0,,1767643923.0,
Các khoản khác,Các khoản khác,Các khoản khác,27.106.282.822,(6.255.083.564),6.263.083.564,(6.255.083.564),27106282822.0,-6255083564.0,6263083564.0,-6255083564.0
Cộng,Cộng,Cộng,29.758.122.592,(6.255.083.564),8.030.727.487,(6.255.083.564),29758122592.0,-6255083564.0,8030727487.0,-6255083564.0
