row_label_raw,row_label_full,Chi tiêu trên Kết quả hoạt động kinh doanh,Mã số,Số đã báo cáo > VND,Phân loại lại > VND,Điều chỉnh hồi tố > VND,Số sau điều chỉnh > VND,col_6,numeric__Mã số,numeric__Số đã báo cáo > VND,numeric__Phân loại lại > VND,numeric__Điều chỉnh hồi tố > VND,numeric__Số sau điều chỉnh > VND,numeric__col_6
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,01,2.215.872.494.105,-,(3.632.110.682),2.212.240.383.423,(xii),1.0,2215872494105.0,,-3632110682.0,2212240383423.0,
Giá vốn hàng bán,Giá vốn hàng bán,Giá vốn hàng bán,24,2.002.326.522.945,-,(892.578.305),2.001.433.944.640,(xiii),24.0,2002326522945.0,,-892578305.0,2001433944640.0,
Chỉ phí thuế TNDN hoãn lại,Chỉ phí thuế TNDN hoãn lại,Chỉ phí thuế TNDN hoãn lại,52,(455.075.420),-,(268.466.058),(723.541.478),(ix),52.0,-455075420.0,,-268466058.0,-723541478.0,
Lợi nhuận sau thuế thu nhập doanh nghiệp,Lợi nhuận sau thuế thu nhập doanh nghiệp,Lợi nhuận sau thuế thu nhập doanh nghiệp,60,54.754.022.889,-,(2.471.066.319),52.282.956.570,(xiv),60.0,54754022889.0,,-2471066319.0,52282956570.0,
- Lợi nhuận sau thuế của công ty mẹ,- Lợi nhuận sau thuế của công ty mẹ,- Lợi nhuận sau thuế của công ty mẹ,61,56.804.057.945,-,(2.467.175.760),54.336.882.185,(xiv),61.0,56804057945.0,,-2467175760.0,54336882185.0,
- Lợi nhuận sau thuế của cổ đông không kiểm soát,- Lợi nhuận sau thuế của cổ đông không kiểm soát,- Lợi nhuận sau thuế của cổ đông không kiểm soát,62,(2.050.035.056),,3.890.559,(2.053.925.615),(xiv),62.0,-2050035056.0,,3890559.0,-2053925615.0,
Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,70,305,-,33,272,(xiv),70.0,305.0,,33.0,272.0,
