row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,40.214.409.337,26.222.230.964,40214409337.0,26222230964.0
Kinh phí công đoàn,Kinh phí công đoàn,Kinh phí công đoàn,173.728.612,270.158.691,173728612.0,270158691.0
Bảo hiểm xã hội,Bảo hiểm xã hội,Bảo hiểm xã hội,313.295.469,254.697.038,313295469.0,254697038.0
Bảo hiểm y tế,Bảo hiểm y tế,Bảo hiểm y tế,54.989.801,27.623.580,54989801.0,27623580.0
Bảo hiểm thất nghiệp,Bảo hiểm thất nghiệp,Bảo hiểm thất nghiệp,36.590.723,63.898.782,36590723.0,63898782.0
Lãi vay Ngân hàng TMCP Việt Á,Lãi vay Ngân hàng TMCP Việt Á,Lãi vay Ngân hàng TMCP Việt Á,10.210.016.571,-,10210016571.0,
Phải trả cá nhân (i),Phải trả cá nhân (i),Phải trả cá nhân (i),7.000.000.000,-,7000000000.0,
"Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn",5.488.033.707,8.246.481.728,5488033707.0,8246481728.0
Thu hộ bảo trì chung cư Giai Việt,Thu hộ bảo trì chung cư Giai Việt,Thu hộ bảo trì chung cư Giai Việt,7.982.853.313,6.121.542.383,7982853313.0,6121542383.0
Thu hộ phí bảo trì chung cư SamLand,Thu hộ phí bảo trì chung cư SamLand,Thu hộ phí bảo trì chung cư SamLand,2.937.782.392,2.864.085.258,2937782392.0,2864085258.0
Thu hộ phí bảo trì chung cư Samland Airport,Thu hộ phí bảo trì chung cư Samland Airport,Thu hộ phí bảo trì chung cư Samland Airport,594.444.987,-,594444987.0,
Thuế GTGT văng lai ngoại tỉnh,Thuế GTGT văng lai ngoại tỉnh,Thuế GTGT văng lai ngoại tỉnh,1.943.731.106,2.511.652.701,1943731106.0,2511652701.0
"Cổ tức, lợi nhuận phải trả","Cổ tức, lợi nhuận phải trả","Cổ tức, lợi nhuận phải trả",1.381.698.324,1.381.698.324,1381698324.0,1381698324.0
"Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác",2.097.244.332,4.480.392.479,2097244332.0,4480392479.0
b) Dài hạn,b) Dài hạn,b) Dài hạn,4.967.131.730,3.176.753.061,4967131730.0,3176753061.0
"Nhận ký quỹ, ký cược dài hạn","Nhận ký quỹ, ký cược dài hạn","Nhận ký quỹ, ký cược dài hạn",4.967.131.730,3.017.959.061,4967131730.0,3017959061.0
"Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác",-,158.794.000,,158794000.0
,,,45.181.541.067,29.398.984.025,45181541067.0,29398984025.0
