row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Tổng doanh thu bán hàng và cung cấp dịch vụ,Tổng doanh thu bán hàng và cung cấp dịch vụ,Tổng doanh thu bán hàng và cung cấp dịch vụ,1.829.499.531.249,2.212.240.383.423,1829499531249.0,2212240383423.0
"Doanh thu bán hàng hóa, thành phẩm","Doanh thu bán hàng hóa, thành phẩm","Doanh thu bán hàng hóa, thành phẩm",1.447.641.306.843,1.845.275.484.652,1447641306843.0,1845275484652.0
Doanh thu bán hàng hóa bắt động sản,Doanh thu bán hàng hóa bắt động sản,Doanh thu bán hàng hóa bắt động sản,296.926.582.618,309.195.335.415,296926582618.0,309195335415.0
Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,84.931.641.788,46.530.051.901,84931641788.0,46530051901.0
Doanh thu hợp đồng xây dựng,Doanh thu hợp đồng xây dựng,Doanh thu hợp đồng xây dựng,-,11.239.511.455,,11239511455.0
Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,(3.817.741.808),(8.365.465.393),-3817741808.0,-8365465393.0
Giảm giá hàng bán,Giảm giá hàng bán,Giảm giá hàng bán,(882.565),(1.114.925),-882565.0,-1114925.0
Hàng bán bị trả lại,Hàng bán bị trả lại,Hàng bán bị trả lại,(3.816.859.243),(8.364.350.468),-3816859243.0,-8364350468.0
Doanh thu thuần về bán hàng và cung cấp dịch vụ,Doanh thu thuần về bán hàng và cung cấp dịch vụ,Doanh thu thuần về bán hàng và cung cấp dịch vụ,1.825.681.789.441,2.203.874.918.030,1825681789441.0,2203874918030.0
