row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,413.905.443.039,693.244.235.707,413905443039.0,693244235707.0
"Các cá nhân mua và thuê căn hộ, văn phòng","Các cá nhân mua và thuê căn hộ, văn phòng","Các cá nhân mua và thuê căn hộ, văn phòng",108.073.889.664,64.877.870.852,108073889664.0,64877870852.0
Công ty Cổ phần Quốc tế Viettel,Công ty Cổ phần Quốc tế Viettel,Công ty Cổ phần Quốc tế Viettel,90.726.630.643,42.817.614.950,90726630643.0,42817614950.0
Công ty TNHH Truyền hình Cáp Saigontourist,Công ty TNHH Truyền hình Cáp Saigontourist,Công ty TNHH Truyền hình Cáp Saigontourist,53.396.856.774,48.623.362.426,53396856774.0,48623362426.0
Công ty Cổ phần Viễn Thông FPT,Công ty Cổ phần Viễn Thông FPT,Công ty Cổ phần Viễn Thông FPT,31.492.015.060,115.442.257.249,31492015060.0,115442257249.0
Tổng Công ty Mạng lưới Viettel,Tổng Công ty Mạng lưới Viettel,Tổng Công ty Mạng lưới Viettel,6.588.450.000,292.528.156.800,6588450000.0,292528156800.0
Các khoản phải thu khách hàng khác,Các khoản phải thu khách hàng khác,Các khoản phải thu khách hàng khác,123.627.600.898,128.954.973.430,123627600898.0,128954973430.0
b) Dài hạn,b) Dài hạn,b) Dài hạn,40.615.221.163,46.212.535.177,40615221163.0,46212535177.0
Các cá nhân mua căn hộ (i),Các cá nhân mua căn hộ (i),Các cá nhân mua căn hộ (i),40.615.221.163,46.212.535.177,40615221163.0,46212535177.0
,,,454.520.664.202,739.456.770.884,454520664202.0,739456770884.0
