row_label_raw,row_label_full,col_0,col_1,Ngày cuối năm > Giá trị,Ngày cuối năm > Số có khả năng trả nợ,Phát sinh trong năm > Vay thêm trong kỳ,Phát sinh trong năm > Thanh toán nợ vay,Ngay dau năm > Giá trị,Ngay dau năm > Số có khả năng trả nợ,numeric__col_1,numeric__Ngày cuối năm > Giá trị,numeric__Ngày cuối năm > Số có khả năng trả nợ,numeric__Phát sinh trong năm > Vay thêm trong kỳ,numeric__Phát sinh trong năm > Thanh toán nợ vay,numeric__Ngay dau năm > Giá trị,numeric__Ngay dau năm > Số có khả năng trả nợ
c) Vay dài hạn,c) Vay dài hạn,c) Vay dài hạn,c) Vay dài hạn,VND16.630.283.177,VND16.630.283.177,VND28.009.809.929,VND(30.902.799.569),VND19.523.272.817,VND19.523.272.817,,,,,,,
c) Vay dài hạn,c) Vay dài hạn > c) Vay dài hạn,c) Vay dài hạn,c) Vay dài hạn,(x),3.107.010.360,3.107.010.360,28.009.809.929,(24.902.799.569),-,,,3107010360.0,3107010360.0,28009809929.0,-24902799569.0,
Ngân hàng Liên doanh Việt Nga,c) Vay dài hạn > Ngân hàng Liên doanh Việt Nga,Ngân hàng Liên doanh Việt Nga,(xi),13.523.272.817,13.523.272.817,-,(6.000.000.000),19.523.272.817,19.523.272.817,,13523272817.0,13523272817.0,,-6000000000.0,19523272817.0,19523272817.0
Ngân hàng TMCP Ngoại thương Việt Nam - CN Thủ Đức,c) Vay dài hạn > Ngân hàng TMCP Ngoại thương Việt Nam - CN Thủ Đức,Ngân hàng TMCP Ngoại thương Việt Nam - CN Thủ Đức,(xi),13.523.272.817,13.523.272.817,-,(6.000.000.000),19.523.272.817,19.523.272.817,,13523272817.0,13523272817.0,,-6000000000.0,19523272817.0,19523272817.0
Ngân hàng TMCP Ngoại thương Việt Nam - CN Thủ Đức,c) Vay dài hạn > Ngân hàng TMCP Ngoại thương Việt Nam - CN Thủ Đức,Ngân hàng TMCP Ngoại thương Việt Nam - CN Thủ Đức,(xi),16.630.283.177,16.630.283.177,28.009.809.929,(30.902.799.569),19.523.272.817,19.523.272.817,,16630283177.0,16630283177.0,28009809929.0,-30902799569.0,19523272817.0,19523272817.0
