row_label_raw,row_label_full,Tại ngày 31/12/2018,Từ 1 năm trở xuống > VND,Trên 1 năm đến 5 năm > VND,Trên 5 năm > VND,Cộng > VND,numeric__Từ 1 năm trở xuống > VND,numeric__Trên 1 năm đến 5 năm > VND,numeric__Trên 5 năm > VND,numeric__Cộng > VND
Vay và nợ,Vay và nợ,Vay và nợ,711.782.370.950,211.670.924.745,-,923.453.295.695,711782370950.0,211670924745.0,,923453295695.0
"Phải trả người bán, phải trả khác","Phải trả người bán, phải trả khác","Phải trả người bán, phải trả khác",928.452.038.197,769.378.652.396,-,1.697.830.690.593,928452038197.0,769378652396.0,,1697830690593.0
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,190.796.456.151,-,37.397.910.222,228.194.366.373,190796456151.0,,37397910222.0,228194366373.0
,,,1.831.030.865.298,981.049.577.141,37.397.910.222,2.849.478.352.661,1831030865298.0,981049577141.0,37397910222.0,2849478352661.0
Tại ngày 01/01/2018,Tại ngày 01/01/2018,Tại ngày 01/01/2018,Tại ngày 01/01/2018,Tại ngày 01/01/2018,Tại ngày 01/01/2018,Tại ngày 01/01/2018,,,,
Vay và nợ,Tại ngày 01/01/2018 > Vay và nợ,Vay và nợ,893.405.000.000,420.354.204.745,-,1.313.759.204.745,893405000000.0,420354204745.0,,1313759204745.0
"Phải trả người bán, phải trả khác","Tại ngày 01/01/2018 > Phải trả người bán, phải trả khác","Phải trả người bán, phải trả khác",1.016.915.797.004,917.303.379.783,-,1.934.219.176.787,1016915797004.0,917303379783.0,,1934219176787.0
Chi phí phải trả,Tại ngày 01/01/2018 > Chi phí phải trả,Chi phí phải trả,206.896.411.269,-,37.397.910.222,244.294.321.491,206896411269.0,,37397910222.0,244294321491.0
,,,2.117.217.208.273,1.337.657.584.528,37.397.910.222,3.492.272.703.023,2117217208273.0,1337657584528.0,37397910222.0,3492272703023.0
