row_label_raw,row_label_full,- Công ty Cổ phần Đầu tư Nông nghiệp Công nghệ cao Hà Nội (9),220.500.000.000,220.500.000.000_1,numeric__220.500.000.000,numeric__220.500.000.000_1
- Công ty Cổ phần Giáo dục Quốc tế Thần Đồng (10),- Công ty Cổ phần Giáo dục Quốc tế Thần Đồng (10),- Công ty Cổ phần Giáo dục Quốc tế Thần Đồng (10),200.000.000.000,200.000.000.000,200000000000.0,200000000000.0
- Công ty Cổ phần Thương mại và Đầu tư Mạnh Hà (11),- Công ty Cổ phần Thương mại và Đầu tư Mạnh Hà (11),- Công ty Cổ phần Thương mại và Đầu tư Mạnh Hà (11),67.773.788.160,200.000.000.000,67773788160.0,200000000000.0
- Công ty TNHH MTV Gió Hát (12),- Công ty TNHH MTV Gió Hát (12),- Công ty TNHH MTV Gió Hát (12),70.067.483.056,70.067.483.056,70067483056.0,70067483056.0
- Công ty Cổ phần Xây dựng Thương mại Hoàng Thành,- Công ty Cổ phần Xây dựng Thương mại Hoàng Thành,- Công ty Cổ phần Xây dựng Thương mại Hoàng Thành,-,28.166.094.968,,28166094968.0
- Ngân hàng TNHH MTV Đại Dương (1),- Ngân hàng TNHH MTV Đại Dương (1),- Ngân hàng TNHH MTV Đại Dương (1),188.744.099.432,171.490.100.794,188744099432.0,171490100794.0
- Kinh phí bảo trì Dự án Starcity Lê Văn Lương,- Kinh phí bảo trì Dự án Starcity Lê Văn Lương,- Kinh phí bảo trì Dự án Starcity Lê Văn Lương,13.582.256.200,16.282.099.000,13582256200.0,16282099000.0
- Phải trả dài hạn khác,- Phải trả dài hạn khác,- Phải trả dài hạn khác,4.042.353.074,5.677.941.460,4042353074.0,5677941460.0
,,,764.709.979.922,912.183.719.278,764709979922.0,912183719278.0
