row_label_raw,row_label_full,col_0,Trang,numeric__Trang
Báo cáo của Ban Tổng Giám đốc,Báo cáo của Ban Tổng Giám đốc,Báo cáo của Ban Tổng Giám đốc,02 - 03,
Báo cáo Kiểm toán độc lập,Báo cáo Kiểm toán độc lập,Báo cáo Kiểm toán độc lập,04 - 06,
Báo cáo tài chính hợp nhất đã được kiểm toán,Báo cáo tài chính hợp nhất đã được kiểm toán,Báo cáo tài chính hợp nhất đã được kiểm toán,07 - 71,
Bàng cân đối kế toán hợp nhất,Bàng cân đối kế toán hợp nhất,Bàng cân đối kế toán hợp nhất,07 - 10,
Báo cáo kết quả hoạt động kinh doanh hợp nhất,Bàng cân đối kế toán hợp nhất > Báo cáo kết quả hoạt động kinh doanh hợp nhất,Báo cáo kết quả hoạt động kinh doanh hợp nhất,11,11.0
Báo cáo lưu chuyển tiền tệ hợp nhất,Báo cáo lưu chuyển tiền tệ hợp nhất,Báo cáo lưu chuyển tiền tệ hợp nhất,12 - 13,
Thuyết minh Báo cáo tài chính hợp nhất,Thuyết minh Báo cáo tài chính hợp nhất,Thuyết minh Báo cáo tài chính hợp nhất,14 - 71,
