row_label_raw,row_label_full,col_0,Giá trị sổ kế toán > 31/12/2018,Giá trị sổ kế toán > 01/01/2018,numeric__Giá trị sổ kế toán > 31/12/2018,numeric__Giá trị sổ kế toán > 01/01/2018
Nợ phải trả tài chính,Nợ phải trả tài chính,Nợ phải trả tài chính,VND,VND,,
Vay và nợ,Nợ phải trả tài chính > Vay và nợ,Vay và nợ,923.453.295.695,1.313.759.204.745,923453295695.0,1313759204745.0
"Phải trả người bán, phải trả khác","Nợ phải trả tài chính > Phải trả người bán, phải trả khác","Phải trả người bán, phải trả khác",1.697.830.690.593,1.934.219.176.787,1697830690593.0,1934219176787.0
Chỉ phí phải trả,Nợ phải trả tài chính > Chỉ phí phải trả,Chỉ phí phải trả,228.194.366.373,244.294.321.491,228194366373.0,244294321491.0
,,,2.849.478.352.661,3.492.272.703.023,2849478352661.0,3492272703023.0
