row_label_raw,row_label_full,Tại ngày 31/12/2018,Từ 1 năm trở xuống > VND,Trên 1 năm đến 5 năm > VND,Trên 5 năm > VND,Cộng > VND,numeric__Từ 1 năm trở xuống > VND,numeric__Trên 1 năm đến 5 năm > VND,numeric__Trên 5 năm > VND,numeric__Cộng > VND
Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,365.783.831.175,-,-,365.783.831.175,365783831175.0,,,365783831175.0
"Phải thu khách hàng, phải thu khác","Phải thu khách hàng, phải thu khác","Phải thu khách hàng, phải thu khác",562.851.114.073,1.552.579.123,-,564.403.693.196,562851114073.0,1552579123.0,,564403693196.0
Các khoản cho vay,Các khoản cho vay,Các khoản cho vay,514.827.200.466,-,-,514.827.200.466,514827200466.0,,,514827200466.0
,,,1.443.462.145.714,1.552.579.123,-,1.445.014.724.837,1443462145714.0,1552579123.0,,1445014724837.0
Tại ngày 01/01/2018,Tại ngày 01/01/2018,Tại ngày 01/01/2018,Tại ngày 01/01/2018,Tại ngày 01/01/2018,Tại ngày 01/01/2018,Tại ngày 01/01/2018,,,,
Tiền và các khoản tương đương tiền,Tại ngày 01/01/2018 > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,416.294.201.953,-,-,416.294.201.953,416294201953.0,,,416294201953.0
"Phải thu khách hàng, phải thu khác","Tại ngày 01/01/2018 > Phải thu khách hàng, phải thu khác","Phải thu khách hàng, phải thu khác",614.509.374.672,1.448.419.123,-,615.957.793.795,614509374672.0,1448419123.0,,615957793795.0
Các khoản cho vay,Tại ngày 01/01/2018 > Các khoản cho vay,Các khoản cho vay,505.546.892.384,-,-,505.546.892.384,505546892384.0,,,505546892384.0
,,,1.536.350.469.009,1.448.419.123,-,1.537.798.888.132,1536350469009.0,1448419123.0,,1537798888132.0
