row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,31/12/2018 > VND,01/01/2018 > VND,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__31/12/2018 > VND,numeric__01/01/2018 > VND
300,300,300,C. NỘ PHẢI TRẢ,,3.840.170.063.326,4.510.554.340.980,,,3840170063326.0,4510554340980.0
310,310,310,I. Nợ ngắn hạn,,2.329.544.075.121,2.640.290.748.165,,,2329544075121.0,2640290748165.0
311,311,311,1. Phải trả người bán ngắn hạn,18,54.023.789.073,62.473.881.671,,18.0,54023789073.0,62473881671.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,19,287.694.264.172,311.645.742.833,,19.0,287694264172.0,311645742833.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,20,178.475.633.004,180.187.588.647,,20.0,178475633004.0,180187588647.0
314,314,314,4. Phải trả người lao động,,15.287.390.026,11.986.979.017,,,15287390026.0,11986979017.0
315,315,315,5. Chi phí phải trả ngắn hạn,21,190.796.456.151,206.896.411.269,,21.0,190796456151.0,206896411269.0
318,318,318,6. Doanh thu chưa thực hiện ngắn hạn,23,11.440.711.926,11.948.363.211,,23.0,11440711926.0,11948363211.0
319,319,319,7. Phải trả ngắn hạn khác,22,874.428.249.124,954.441.915.333,,22.0,874428249124.0,954441915333.0
320,320,320,8. Vay và nợ thuê tài chính ngắn hạn,17,711.782.370.950,893.405.000.000,,17.0,711782370950.0,893405000000.0
322,322,322,9. Quỹ khen thưởng phúc lợi,,5.615.210.695,7.304.866.184,,,5615210695.0,7304866184.0
330,330,330,II. Nợ dài hạn,,1.510.625.988.205,1.870.263.592.815,,,1510625988205.0,1870263592815.0
331,331,331,1. Phải trả người bán dài hạn,18,4.668.672.474,5.119.660.505,,18.0,4668672474.0,5119660505.0
332,332,332,2. Người mua trả tiền trước dài hạn,19,101.672.849.093,101.672.849.093,,19.0,101672849093.0,101672849093.0
333,333,333,3. Chi phí phải trả dài hạn,21,37.397.910.222,37.397.910.222,,21.0,37397910222.0,37397910222.0
336,336,336,4. Doanh thu chưa thực hiện dài hạn,23,303.298.609.634,306.120.733.843,,23.0,303298609634.0,306120733843.0
337,337,337,5. Phải trả dài hạn khác,22,764.709.979.922,912.183.719.278,,22.0,764709979922.0,912183719278.0
338,338,338,6. Vay và nợ thuê tài chính dài hạn,17,211.670.924.745,420.354.204.745,,17.0,211670924745.0,420354204745.0
341,341,341,7. Thuế thu nhập hoãn lại phải trả,36,87.207.042.115,87.414.515.129,,36.0,87207042115.0,87414515129.0
