row_label_raw,row_label_full,col_0,31/12/2017 > Giá gốc,31/12/2017 > Giá trị sau dự phòng,01/01/2017(Đã điều chỉnh) > Giá gốc,01/01/2017(Đã điều chỉnh) > Giá trị sau dự phòng,numeric__31/12/2017 > Giá gốc,numeric__31/12/2017 > Giá trị sau dự phòng,numeric__01/01/2017(Đã điều chỉnh) > Giá gốc,numeric__01/01/2017(Đã điều chỉnh) > Giá trị sau dự phòng
,,,VND,VND,VND,VND,,,,
- Phải thu về cho vay ngắn hạn,- Phải thu về cho vay ngắn hạn,- Phải thu về cho vay ngắn hạn,1.321.133.804.339,241.318.472.463,1.321.133.804.339,708.732.081.275,1321133804339.0,241318472463.0,1321133804339.0,708732081275.0
- Phải thu ngắn hạn của khách hàng,- Phải thu ngắn hạn của khách hàng,- Phải thu ngắn hạn của khách hàng,80.535.379.265,724.043.367,80.558.135.903,5.769.353.009,80535379265.0,724043367.0,80558135903.0,5769353009.0
- Phải thu ngắn hạn khác,- Phải thu ngắn hạn khác,- Phải thu ngắn hạn khác,863.753.167.556,97.616.456.848,755.530.847.185,86.237.395.359,863753167556.0,97616456848.0,755530847185.0,86237395359.0
- Tài sản thiếu chờ xử lý,- Tài sản thiếu chờ xử lý,- Tài sản thiếu chờ xử lý,3.509.548.253,-,3.509.548.253,-,3509548253.0,,3509548253.0,
- Trả trước cho người bán ngắn hạn,- Trả trước cho người bán ngắn hạn,- Trả trước cho người bán ngắn hạn,172.672.498.828,4.074.089.527,178.002.620.002,47.761.465.677,172672498828.0,4074089527.0,178002620002.0,47761465677.0
- Trả trước cho người bán dài hạn,- Trả trước cho người bán dài hạn,- Trả trước cho người bán dài hạn,973.256.666.534,458.761.497.677,1.047.278.375.074,699.086.751.234,973256666534.0,458761497677.0,1047278375074.0,699086751234.0
,,,3.414.861.064.775,802.494.559.882,3.386.013.330.756,1.547.587.046.554,3414861064775.0,802494559882.0,3386013330756.0,1547587046554.0
