row_label_raw,row_label_full,"- Tổng giá trị cổ phiếu > Công ty Cố phần Kinh doanh Dịch vụ cao cấpDừa khí Việt Nam (""PVR"")",31/12/2017 > Giá gốcVND > 53.998.425.000 > 50.427.000.000,31/12/2017 > Giá trị hợp lýVND > 9.581.130.000,31/12/2017 > Dự phòngVND > (40.845.870.000),01/01/2017(Dã điều chỉnh) > Giá gốcVND > 53.998.425.000 > 50.427.000.000,01/01/2017(Dã điều chỉnh) > Giá trị hợp lýVND > 12.102.480.000,01/01/2017(Dã điều chỉnh) > Dự phòngVND > (38.324.520.000),numeric__31/12/2017 > Giá gốcVND > 53.998.425.000 > 50.427.000.000,numeric__31/12/2017 > Giá trị hợp lýVND > 9.581.130.000,numeric__31/12/2017 > Dự phòngVND > (40.845.870.000),numeric__01/01/2017(Dã điều chỉnh) > Giá gốcVND > 53.998.425.000 > 50.427.000.000,numeric__01/01/2017(Dã điều chỉnh) > Giá trị hợp lýVND > 12.102.480.000,numeric__01/01/2017(Dã điều chỉnh) > Dự phòngVND > (38.324.520.000)
Công ty Cố phần Fạfilm Thành phố Hồ Chí Minh,Công ty Cố phần Fạfilm Thành phố Hồ Chí Minh,Công ty Cố phần Fạfilm Thành phố Hồ Chí Minh,3.571.425.000,,-,3.571.425.000,,-,3571425000.0,,,3571425000.0,,
,,,53.998.425.000,9.581.130.000,(40.845.870.000),53.998.425.000,12.102.480.000,(38.324.520.000),53998425000.0,9581130000.0,-40845870000.0,53998425000.0,12102480000.0,-38324520000.0
