row_label_raw,row_label_full,col_0,Cuối năm,Tỷ lệ,Đầu năm,Tỷ lệ_1,numeric__Cuối năm,numeric__Tỷ lệ,numeric__Đầu năm,numeric__Tỷ lệ_1
,,,VND,%,VND,%,,,,
Doanh Nghiệp Tư nhân Hà Đảo,Doanh Nghiệp Tư nhân Hà Đảo,Doanh Nghiệp Tư nhân Hà Đảo,847.791.400.000,"28,26%",847.791.400.000,"28,26%",847791400000.0,0.2826,847791400000.0,0.2826
Các cổ đông khác,Các cổ đông khác,Các cổ đông khác,2.152.208.600.000,"71,74%",2.152.208.600.000,"71,74%",2152208600000.0,0.7173999999999999,2152208600000.0,0.7173999999999999
,,,3.000.000.000.000,100%,3.000.000.000.000,100%,3000000000000.0,1.0,3000000000000.0,1.0
