row_label_raw,row_label_full,col_0,Năm 2017,Năm 2016,numeric__Năm 2017,numeric__Năm 2016
,,,VND,VND,,
Thuế TNDN từ hoạt động kinh doanh chính,Thuế TNDN từ hoạt động kinh doanh chính,Thuế TNDN từ hoạt động kinh doanh chính,Thuế TNDN từ hoạt động kinh doanh chính,Thuế TNDN từ hoạt động kinh doanh chính,,
Tổng lợi nhuận kế toán trước thuế TNDN,Thuế TNDN từ hoạt động kinh doanh chính > Tổng lợi nhuận kế toán trước thuế TNDN,Tổng lợi nhuận kế toán trước thuế TNDN,(721.076.732.963),(492.086.833.348),-721076732963.0,-492086833348.0
Các khoản điều chỉnh tăng,Thuế TNDN từ hoạt động kinh doanh chính > Các khoản điều chỉnh tăng,Các khoản điều chỉnh tăng,371.107.158.953,376.669.435.220,371107158953.0,376669435220.0
- Chỉ phí không được trẻ (*),Thuế TNDN từ hoạt động kinh doanh chính > - Chỉ phí không được trẻ (*),- Chỉ phí không được trẻ (*),371.107.158.953,376.669.435.220,371107158953.0,376669435220.0
Các khoản điều chỉnh giảm,Thuế TNDN từ hoạt động kinh doanh chính > Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,(139.300.000),-,-139300000.0,
"- Có tức, lợi nhuận được chia","Thuế TNDN từ hoạt động kinh doanh chính > - Có tức, lợi nhuận được chia","- Có tức, lợi nhuận được chia",(139.300.000),-,-139300000.0,
Thu nhập chịu thuế TNDN,Thuế TNDN từ hoạt động kinh doanh chính > Thu nhập chịu thuế TNDN,Thu nhập chịu thuế TNDN,(350.108.874.010),(115.417.398.128),-350108874010.0,-115417398128.0
Chỉ phí thuế TNDN hiện hành (thuế suất 20%),Chỉ phí thuế TNDN hiện hành (thuế suất 20%),Chỉ phí thuế TNDN hiện hành (thuế suất 20%),-,-,,
Thuế TNDN phải nộp đầu năm,Chỉ phí thuế TNDN hiện hành (thuế suất 20%) > Thuế TNDN phải nộp đầu năm,Thuế TNDN phải nộp đầu năm,(1.214.808.848),(1.214.808.848),-1214808848.0,-1214808848.0
Thuế TNDN phải nộp cuối năm từ hoạt động kinh doanh chính,Chỉ phí thuế TNDN hiện hành (thuế suất 20%) > Thuế TNDN phải nộp cuối năm từ hoạt động kinh doanh chính,Thuế TNDN phải nộp cuối năm từ hoạt động kinh doanh chính,(1.214.808.848),(1.214.808.848),-1214808848.0,-1214808848.0
Thuế TNDN từ hoạt động kinh doanh bất động sản,Thuế TNDN từ hoạt động kinh doanh bất động sản,Thuế TNDN từ hoạt động kinh doanh bất động sản,Thuế TNDN từ hoạt động kinh doanh bất động sản,Thuế TNDN từ hoạt động kinh doanh bất động sản,,
Tổng lợi nhuận kế toán từ hoạt động kinh doanh bất động sản,Thuế TNDN từ hoạt động kinh doanh bất động sản > Tổng lợi nhuận kế toán từ hoạt động kinh doanh bất động sản,Tổng lợi nhuận kế toán từ hoạt động kinh doanh bất động sản,99.260.734.400,(275.462.459.986),99260734400.0,-275462459986.0
Các khoản điều chỉnh giảm,Thuế TNDN từ hoạt động kinh doanh bất động sản > Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,(98.617.783.077),-,-98617783077.0,
- Chuyên lỗ các năm trước,Thuế TNDN từ hoạt động kinh doanh bất động sản > - Chuyên lỗ các năm trước,- Chuyên lỗ các năm trước,(98.617.783.077),-,-98617783077.0,
Thu nhập chịu thuế TNDN,Thuế TNDN từ hoạt động kinh doanh bất động sản > Thu nhập chịu thuế TNDN,Thu nhập chịu thuế TNDN,642.951.323,(275.462.459.986),642951323.0,-275462459986.0
Chỉ phí thuế TNDN hiện hành (thuế suất 20%),Thuế TNDN từ hoạt động kinh doanh bất động sản > Chỉ phí thuế TNDN hiện hành (thuế suất 20%),Chỉ phí thuế TNDN hiện hành (thuế suất 20%),128.590.265,-,128590265.0,
Thuế TNDN phải nộp đầu năm của HĐKD bất động sản,Thuế TNDN phải nộp đầu năm của HĐKD bất động sản,Thuế TNDN phải nộp đầu năm của HĐKD bất động sản,-,-,,
Thuế TNDN đã nộp trong năm của HĐKD bất động sản,Thuế TNDN đã nộp trong năm của HĐKD bất động sản,Thuế TNDN đã nộp trong năm của HĐKD bất động sản,-,-,,
Thuế TNDN phải nộp cuối năm của HĐKD bất động sản,Thuế TNDN đã nộp trong năm của HĐKD bất động sản > Thuế TNDN phải nộp cuối năm của HĐKD bất động sản,Thuế TNDN phải nộp cuối năm của HĐKD bất động sản,128.590.265,-,128590265.0,
Tổng thuế TNDN phải nộp cuối năm,Thuế TNDN đã nộp trong năm của HĐKD bất động sản > Tổng thuế TNDN phải nộp cuối năm,Tổng thuế TNDN phải nộp cuối năm,(1.086.218.583),(1.214.808.848),-1086218583.0,-1214808848.0
