row_label_raw,row_label_full,- Công ty Cổ phần Đầu tư Nông nghiệp Công nghệ cao Hà Nội (10),220.500.000.000,220.500.000.000_1,numeric__220.500.000.000,numeric__220.500.000.000_1
- Công ty Cổ phần Thương mại và Đầu tư Mạnh Hà (11),- Công ty Cổ phần Thương mại và Đầu tư Mạnh Hà (11),- Công ty Cổ phần Thương mại và Đầu tư Mạnh Hà (11),200.000.000.000,200.000.000.000,200000000000.0,200000000000.0
- Công ty Cổ phần Giáo dục và Quốc tế Thần Đồng (12),- Công ty Cổ phần Giáo dục và Quốc tế Thần Đồng (12),- Công ty Cổ phần Giáo dục và Quốc tế Thần Đồng (12),200.000.000.000,200.000.000.000,200000000000.0,200000000000.0
- Công ty TNHH Gió Hát (13),- Công ty TNHH Gió Hát (13),- Công ty TNHH Gió Hát (13),70.067.483.056,70.067.483.056,70067483056.0,70067483056.0
- Công ty Cổ phần Xây dựng Thương mại Hoàng Thành (14),- Công ty Cổ phần Xây dựng Thương mại Hoàng Thành (14),- Công ty Cổ phần Xây dựng Thương mại Hoàng Thành (14),28.166.094.968,12.710.834.521,28166094968.0,12710834521.0
- Kinh phí báo trì Dự án Starcity Lê Văn Lương,- Kinh phí báo trì Dự án Starcity Lê Văn Lương,- Kinh phí báo trì Dự án Starcity Lê Văn Lương,16.282.099.000,15.909.267.981,16282099000.0,15909267981.0
- Phải trả dài hạn khác,- Phải trả dài hạn khác,- Phải trả dài hạn khác,1.545.113.460,1.192.197.330,1545113460.0,1192197330.0
,,,736.560.790.484,720.379.782.888,736560790484.0,720379782888.0
