row_label_raw,row_label_full,col_0,Từ 1 năm trở xuống,Trên 1 năm đến 5 năm,Trên 5 năm,Cộng,numeric__Từ 1 năm trở xuống,numeric__Trên 1 năm đến 5 năm,numeric__Trên 5 năm,numeric__Cộng
,,,VND,VND,VND,VND,,,,
Tại ngày 31/12/2017,Tại ngày 31/12/2017,Tại ngày 31/12/2017,Tại ngày 31/12/2017,Tại ngày 31/12/2017,Tại ngày 31/12/2017,Tại ngày 31/12/2017,,,,
Đầu tư ngắn hạn,Tại ngày 31/12/2017 > Đầu tư ngắn hạn,Đầu tư ngắn hạn,13.152.555.000,-,-,13.152.555.000,13152555000.0,,,13152555000.0
Đầu tư dài hạn,Tại ngày 31/12/2017 > Đầu tư dài hạn,Đầu tư dài hạn,-,31.491.200.000,-,31.491.200.000,,31491200000.0,,31491200000.0
,,,13.152.555.000,31.491.200.000,-,44.643.755.000,13152555000.0,31491200000.0,,44643755000.0
Tại ngày 01/01/2017,Tại ngày 01/01/2017,Tại ngày 01/01/2017,Tại ngày 01/01/2017,Tại ngày 01/01/2017,Tại ngày 01/01/2017,Tại ngày 01/01/2017,,,,
Đầu tư ngắn hạn,Tại ngày 01/01/2017 > Đầu tư ngắn hạn,Đầu tư ngắn hạn,15.673.905.000,-,-,15.673.905.000,15673905000.0,,,15673905000.0
Đầu tư dài hạn,Tại ngày 01/01/2017 > Đầu tư dài hạn,Đầu tư dài hạn,-,31.491.200.000,-,31.491.200.000,,31491200000.0,,31491200000.0
,,,15.673.905.000,31.491.200.000,-,47.165.105.000,15673905000.0,31491200000.0,,47165105000.0
