row_label_raw,row_label_full,col_0,31/12/2017 > Giá gốcVND,31/12/2017 > Giá trị ghi sốVND,01/01/2017(Dã điều chỉnh) > Giá gốcVND,01/01/2017(Dã điều chỉnh) > Giá trị ghi sốVND,numeric__31/12/2017 > Giá gốcVND,numeric__31/12/2017 > Giá trị ghi sốVND,numeric__01/01/2017(Dã điều chỉnh) > Giá gốcVND,numeric__01/01/2017(Dã điều chỉnh) > Giá trị ghi sốVND
Đầu tư ngắn hạn,Đầu tư ngắn hạn,Đầu tư ngắn hạn,1.650.000.000,1.650.000.000,1.650.000.000,1.650.000.000,1650000000.0,1650000000.0,1650000000.0,1650000000.0
- Tiền gửi có kỳ hạn (*),- Tiền gửi có kỳ hạn (*),- Tiền gửi có kỳ hạn (*),1.650.000.000,1.650.000.000,1.650.000.000,1.650.000.000,1650000000.0,1650000000.0,1650000000.0,1650000000.0
,,,1.650.000.000,1.650.000.000,1.650.000.000,1.650.000.000,1650000000.0,1650000000.0,1650000000.0,1650000000.0
