row_label_raw,row_label_full,col_0,col_1,31/12/2023,31/12/2023_1,01/01/2023,numeric__col_1,numeric__31/12/2023,numeric__31/12/2023_1,numeric__01/01/2023
Tiền mặt tai quỹ,Tiền mặt tai quỹ,Tiền mặt tai quỹ,,17.380.628.693,,32.965.129.217,,17380628693.0,,32965129217.0
+ VND,+ VND,+ VND,,17.352.228.693,,32.938.729.217,,17352228693.0,,32938729217.0
+ Vàng tiền tệ (Vàng miếng SJC),+ Vàng tiền tệ (Vàng miếng SJC),+ Vàng tiền tệ (Vàng miếng SJC),4 miếng,28.400.000,4 miếng,26.400.000,,28400000.0,,26400000.0
Tiền gôi ngân hàng,Tiền gôi ngân hàng,Tiền gôi ngân hàng,,271.588.858.668,,168.988.363.152,,271588858668.0,,168988363152.0
+ VND,+ VND,+ VND,,260.289.465.596,,165.838.561.130,,260289465596.0,,165838561130.0
+ USD,+ USD,+ USD,"470.668,06 #",11.299.375.403,"134.833,70 #",3.149.785.454,,11299375403.0,,3149785454.0
+ EUR,+ EUR,+ EUR,"0,67 #",17.669,"0,67 #",16.568,,17669.0,,16568.0
Cộng,Cộng,Cộng,,288.969.487.361,,201.953.492.369,,288969487361.0,,201953492369.0
