row_label_raw,row_label_full,col_0,Năm 2023,Năm 2022,numeric__Năm 2023,numeric__Năm 2022
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,2.612.821.126.851,1.644.918.382.514,2612821126851.0,1644918382514.0
Điều chỉnh các khoản thu nhập chịu thuế,Điều chỉnh các khoản thu nhập chịu thuế,Điều chỉnh các khoản thu nhập chịu thuế,(157.852.985.358),(133.679.361.586),-157852985358.0,-133679361586.0
- Điều chỉnh tăng,- Điều chỉnh tăng,- Điều chỉnh tăng,9.271.193.268,6.886.991.530,9271193268.0,6886991530.0
"+ Lỗ CLTG đánh giá số dư tiền, nợ phải thu","+ Lỗ CLTG đánh giá số dư tiền, nợ phải thu","+ Lỗ CLTG đánh giá số dư tiền, nợ phải thu",185.919.946,-,185919946.0,
"+ Lãi CLTG đánh giá số dư tiền, nợ phải thu năm trước","+ Lãi CLTG đánh giá số dư tiền, nợ phải thu năm trước","+ Lãi CLTG đánh giá số dư tiền, nợ phải thu năm trước",831.624.159,-,831624159.0,
"+ Chi phí không hợp lý, hợp lệ","+ Chi phí không hợp lý, hợp lệ","+ Chi phí không hợp lý, hợp lệ",8.253.649.163,6.886.991.530,8253649163.0,6886991530.0
- Điều chỉnh giảm,- Điều chỉnh giảm,- Điều chỉnh giảm,167.124.178.626,140.566.353.116,167124178626.0,140566353116.0
+ Cố tức lợi nhuận được chia,+ Cố tức lợi nhuận được chia,+ Cố tức lợi nhuận được chia,167.122.318.626,139.734.728.957,167122318626.0,139734728957.0
"+ Lãi CLTG đánh giá số dư tiền, nợ phải thu","+ Lãi CLTG đánh giá số dư tiền, nợ phải thu","+ Lãi CLTG đánh giá số dư tiền, nợ phải thu",1.860.000,831.624.159,1860000.0,831624159.0
Tổng thu nhập chịu thuế,Tổng thu nhập chịu thuế,Tổng thu nhập chịu thuế,2.454.968.141.493,1.511.239.020.928,2454968141493.0,1511239020928.0
Thu nhập được miễn thuế,Thu nhập được miễn thuế,Thu nhập được miễn thuế,968.101.956.457,343.604.252.724,968101956457.0,343604252724.0
Tổng thu nhập tính thuế,Tổng thu nhập tính thuế,Tổng thu nhập tính thuế,1.486.866.185.036,1.167.634.768.204,1486866185036.0,1167634768204.0
Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,263.147.356.576,218.549.615.435,263147356576.0,218549615435.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
- Chi phí thuế TNDN hiện hành phát sinh kỳ này,Trong đó: > - Chi phí thuế TNDN hiện hành phát sinh kỳ này,- Chi phí thuế TNDN hiện hành phát sinh kỳ này,262.371.906.702,218.426.383.685,262371906702.0,218426383685.0
- Điều chỉnh chi phí thuế TNDN hiện hành kỳ trước vào chi phí thuế TNDN hiện hành kỳ này,Trong đó: > - Điều chỉnh chi phí thuế TNDN hiện hành kỳ trước vào chi phí thuế TNDN hiện hành kỳ này,- Điều chỉnh chi phí thuế TNDN hiện hành kỳ trước vào chi phí thuế TNDN hiện hành kỳ này,775.449.874,123.231.750,775449874.0,123231750.0
