row_label_raw,row_label_full,col_0,col_1,31/12/2018,09/10/2018,numeric__col_1,numeric__31/12/2018,numeric__09/10/2018
,,,,VND,VND,,,
b),b),b),Dài hạn,Dài hạn,Dài hạn,,,
,,,"Nhận ký quỹ, ký cược dài hạn",3.885.969.325,3.520.747.325,,3885969325.0,3520747325.0
,,,Phải trả Công ty CP Đầu tư địa ốc Bến Thành tiền hợp tác kinh doanh,5.000.000.000,5.000.000.000,,5000000000.0,5000000000.0
,,,Phải trả Nhà nước tiền giá trị quyền sử dụng đất tăng thêm do xác định giá trị doanh nghiệp để cổ phần hóa (1),561.416.855.000,561.416.855.000,,561416855000.0,561416855000.0
,,,"Các khoản phải trả, phải nộp khác (2)",595.149.412.491,600.619.636.676,,595149412491.0,600619636676.0
,,,,1.165.452.236.816,1.170.557.239.001,,1165452236816.0,1170557239001.0
