row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Từ ngày 09/10/2018 đến ngày 31/12/2018 > VND,Từ ngày 01/01/2018 đến ngày 08/10/2018 > VND,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Từ ngày 09/10/2018 đến ngày 31/12/2018 > VND,numeric__Từ ngày 01/01/2018 đến ngày 08/10/2018 > VND
60,60,60,Tiền và tương đương tiền đầu kỳ,,298.570.004.281,895.695.450.030,,,298570004281.0,895695450030.0
61,61,61,Ảnh hưởng của thay đổi tỷ giá hối doái quy đổi ngoại tệ,,375.270.897,449.931.597,,,375270897.0,449931597.0
70,70,70,Tiền và tương đương tiền cuối kỳ,3,396.377.371.528,298.570.004.281,,3.0,396377371528.0,298570004281.0
