row_label_raw,row_label_full,col_0,Từ ngày 09/10/2018đến ngày 31/12/2018,Từ ngày 01/01/2018đến ngày 08/10/2018,numeric__Từ ngày 09/10/2018đến ngày 31/12/2018,numeric__Từ ngày 01/01/2018đến ngày 08/10/2018
,,,VND,VND,,
Lãi tiền vay,Lãi tiền vay,Lãi tiền vay,35.723.319.457,135.802.819.022,35723319457.0,135802819022.0
"Chiết khấu thanh toán, lãi chậm thanh toán","Chiết khấu thanh toán, lãi chậm thanh toán","Chiết khấu thanh toán, lãi chậm thanh toán",-,29.399.168.536,,29399168536.0
Lỗ bán ngoại tệ,Lỗ bán ngoại tệ,Lỗ bán ngoại tệ,1.093.542.980,5.227.717.100,1093542980.0,5227717100.0
Lỗ chênh lệch tỷ giá phát sinh trong kỳ,Lỗ chênh lệch tỷ giá phát sinh trong kỳ,Lỗ chênh lệch tỷ giá phát sinh trong kỳ,8.662.176.662,43.924.641.946,8662176662.0,43924641946.0
Lỗ chênh lệch tỷ giá do đánh giá lại số dư cuối kỳ,Lỗ chênh lệch tỷ giá do đánh giá lại số dư cuối kỳ,Lỗ chênh lệch tỷ giá do đánh giá lại số dư cuối kỳ,2.347.021.083,10.553.391.374,2347021083.0,10553391374.0
Dự phòng tổn thất đầu tư,Dự phòng tổn thất đầu tư,Dự phòng tổn thất đầu tư,108.169.832.228,-,108169832228.0,
Chỉ phí tài chính khác,Chỉ phí tài chính khác,Chỉ phí tài chính khác,175.222.509,5.997.889.040,175222509.0,5997889040.0
,,,156.171.114.919,230.905.627.018,156171114919.0,230905627018.0
