row_label_raw,row_label_full,- Phải thu về cổ phần hóa
- Phải thu Công ty TNHH Du lịch Hàm Luông tiền vốn và lãi kinh doanh,- Phải thu Công ty TNHH Du lịch Hàm Luông tiền vốn và lãi kinh doanh,- Phải thu Công ty TNHH Du lịch Hàm Luông tiền vốn và lãi kinh doanh
- Phải thu Công ty Cổ phần Lương thực Đà Nẵng tiền lãi ứng vốn,- Phải thu Công ty Cổ phần Lương thực Đà Nẵng tiền lãi ứng vốn,- Phải thu Công ty Cổ phần Lương thực Đà Nẵng tiền lãi ứng vốn
- Phải thu Công ty Cổ phần Lương thực Hậu Giang về việc Tổng Công ty thực hiện nghĩa vụ bảo lãnh (1),- Phải thu Công ty Cổ phần Lương thực Hậu Giang về việc Tổng Công ty thực hiện nghĩa vụ bảo lãnh (1),- Phải thu Công ty Cổ phần Lương thực Hậu Giang về việc Tổng Công ty thực hiện nghĩa vụ bảo lãnh (1)
- Công ty Lương thực Bạc Liêu phải thu Công ty TNHH Thương mại Xuất nhập khẩu Hiệp Tài tiền bởi thường hàng gửi kho (2),- Công ty Lương thực Bạc Liêu phải thu Công ty TNHH Thương mại Xuất nhập khẩu Hiệp Tài tiền bởi thường hàng gửi kho (2),- Công ty Lương thực Bạc Liêu phải thu Công ty TNHH Thương mại Xuất nhập khẩu Hiệp Tài tiền bởi thường hàng gửi kho (2)
- Phải thu Công ty TNHH TM & DV Hải Gia tiền thuế GTGT mua hàng,- Phải thu Công ty TNHH TM & DV Hải Gia tiền thuế GTGT mua hàng,- Phải thu Công ty TNHH TM & DV Hải Gia tiền thuế GTGT mua hàng
- Phải thu Bộ tài chính tiền gạo viện trợ Philippines,- Phải thu Bộ tài chính tiền gạo viện trợ Philippines,- Phải thu Bộ tài chính tiền gạo viện trợ Philippines
- Tạm ứng,- Tạm ứng,- Tạm ứng
"- Ký cược, ký quỹ","- Ký cược, ký quỹ","- Ký cược, ký quỹ"
- Phải thu tiền lãi ngân hàng,- Phải thu tiền lãi ngân hàng,- Phải thu tiền lãi ngân hàng
- Phải thu về lãi Công ty CP Hậu Giang,- Phải thu về lãi Công ty CP Hậu Giang,- Phải thu về lãi Công ty CP Hậu Giang
- Phải thu Công ty CP Đầu tư Phát triển Địa ốc Hoàng Long,- Phải thu Công ty CP Đầu tư Phát triển Địa ốc Hoàng Long,- Phải thu Công ty CP Đầu tư Phát triển Địa ốc Hoàng Long
- Phải thu Công ty bảo hiểm PVI tiền bởi thường giả trị hàng bị hư hỏng,- Phải thu Công ty bảo hiểm PVI tiền bởi thường giả trị hàng bị hư hỏng,- Phải thu Công ty bảo hiểm PVI tiền bởi thường giả trị hàng bị hư hỏng
- Phải thu khác,- Phải thu khác,- Phải thu khác
