row_label_raw,row_label_full,col_0,31/12/2018,31/12/2018_1,09/10/2018,09/10/2018_1,numeric__31/12/2018,numeric__31/12/2018_1,numeric__09/10/2018,numeric__09/10/2018_1
,,,Giá gốcVND,Dự phòngVND,Giá gốcVND,Dự phòngVND,,,,
Hàng mua đang dí dưỡng,Hàng mua đang dí dưỡng,Hàng mua đang dí dưỡng,208.727.727,-,3.563.436.360,-,208727727.0,,3563436360.0,
"Nguyên liệu, vật liệu","Nguyên liệu, vật liệu","Nguyên liệu, vật liệu",686.848.946.573,(10.159.827.666),1.267.217.527.634,-,686848946573.0,-10159827666.0,1267217527634.0,
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",19.047.900.382,-,18.228.795.990,-,19047900382.0,,18228795990.0,
Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,34.967.893.470,-,84.305.246.968,-,34967893470.0,,84305246968.0,
Thành phẩm,Thành phẩm,Thành phẩm,861.586.687.517,(55.519.995.505),1.386.219.920.990,-,861586687517.0,-55519995505.0,1386219920990.0,
Hàng hoá,Hàng hoá,Hàng hoá,407.803.001.943,-,181.871.036.812,-,407803001943.0,,181871036812.0,
Hàng gửi di bán,Hàng gửi di bán,Hàng gửi di bán,821.254.175.338,(319.309.721),80.268.126.862,-,821254175338.0,-319309721.0,80268126862.0,
Hàng hóa bất động sản,Hàng hóa bất động sản,Hàng hóa bất động sản,54.361.712.371,-,54.361.712.371,-,54361712371.0,,54361712371.0,
,,,2.886.079.045.321,(65.999.132.892),3.076.035.803.987,-,2886079045321.0,-65999132892.0,3076035803987.0,
