row_label_raw,row_label_full,col_0,31/12/2018,09/10/2018,numeric__31/12/2018,numeric__09/10/2018
,,,VND,VND,,
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,13.232.254.313,39.396.841.739,13232254313.0,39396841739.0
Tiền thuê nhà 265 Điện Biên Phú,Tiền thuê nhà 265 Điện Biên Phú,Tiền thuê nhà 265 Điện Biên Phú,365.454.548,-,365454548.0,
Trích trước chi phí tiền thuê đất (1),Trích trước chi phí tiền thuê đất (1),Trích trước chi phí tiền thuê đất (1),20.382.634.144,30.495.729.375,20382634144.0,30495729375.0
Trích trước chi phí thuê nhà quý 3/2015 tại 15 Nguyễn Thị Minh Khai (2),Trích trước chi phí thuê nhà quý 3/2015 tại 15 Nguyễn Thị Minh Khai (2),Trích trước chi phí thuê nhà quý 3/2015 tại 15 Nguyễn Thị Minh Khai (2),1.062.000.000,1.062.000.000,1062000000.0,1062000000.0
"Chi phí vận chuyển, bốc xếp, làm hàng XK","Chi phí vận chuyển, bốc xếp, làm hàng XK","Chi phí vận chuyển, bốc xếp, làm hàng XK",6.403.078.361,13.276.987.950,6403078361.0,13276987950.0
Trích trước chi phí thuê nhà,Trích trước chi phí thuê nhà,Trích trước chi phí thuê nhà,1.062.000.000,4.612.909.089,1062000000.0,4612909089.0
Trích phí bảo lãnh,Trích phí bảo lãnh,Trích phí bảo lãnh,-,2.760.986.300,,2760986300.0
Chi phí phải trả khác,Chi phí phải trả khác,Chi phí phải trả khác,29.161.590.163,10.830.509.392,29161590163.0,10830509392.0
,,,71.669.011.529,102.435.963.845,71669011529.0,102435963845.0
