row_label_raw,row_label_full,col_0,Từ ngày 09/10/2018đến ngày 31/12/2018,Từ ngày 01/01/2018đến ngày 08/10/2018,numeric__Từ ngày 09/10/2018đến ngày 31/12/2018,numeric__Từ ngày 01/01/2018đến ngày 08/10/2018
,,,VND,VND,,
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",5.135.592.275.361,8.588.706.794.630,5135592275361.0,8588706794630.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,287.385.732.616,231.225.010.917,287385732616.0,231225010917.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,116.634.599.524,141.447.652.905,116634599524.0,141447652905.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,348.190.983.038,656.533.436.277,348190983038.0,656533436277.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,194.554.280.671,381.468.266.397,194554280671.0,381468266397.0
Chi phí dự phòng nợ phải thu khó đòi,Chi phí dự phòng nợ phải thu khó đòi,Chi phí dự phòng nợ phải thu khó đòi,639.586.892.505,2.755.063.530,639586892505.0,2755063530.0
,,,6.721.944.763.715,10.002.136.224.656,6721944763715.0,10002136224656.0
