row_label_raw,row_label_full,col_0,31/12/2018,31/12/2018_1,09/10/2018,09/10/2018_1,numeric__31/12/2018,numeric__31/12/2018_1,numeric__09/10/2018,numeric__09/10/2018_1
,,,Giá gốcVND,Dự phòngVND,Giá gốcVND,Dự phòngVND,,,,
"Tổng giá trị các khoản phải thu,cho vay quá hạn thanh toán hoặcchưa quá hạn nhưng khó có khànăng thu hồi","Tổng giá trị các khoản phải thu,cho vay quá hạn thanh toán hoặcchưa quá hạn nhưng khó có khànăng thu hồi","Tổng giá trị các khoản phải thu,cho vay quá hạn thanh toán hoặcchưa quá hạn nhưng khó có khànăng thu hồi","Tổng giá trị các khoản phải thu,cho vay quá hạn thanh toán hoặcchưa quá hạn nhưng khó có khànăng thu hồi","Tổng giá trị các khoản phải thu,cho vay quá hạn thanh toán hoặcchưa quá hạn nhưng khó có khànăng thu hồi","Tổng giá trị các khoản phải thu,cho vay quá hạn thanh toán hoặcchưa quá hạn nhưng khó có khànăng thu hồi","Tổng giá trị các khoản phải thu,cho vay quá hạn thanh toán hoặcchưa quá hạn nhưng khó có khànăng thu hồi",,,,
- Công ty CP Lương thực HậuGiang,"Tổng giá trị các khoản phải thu,cho vay quá hạn thanh toán hoặcchưa quá hạn nhưng khó có khànăng thu hồi > - Công ty CP Lương thực HậuGiang",- Công ty CP Lương thực HậuGiang,165.330.098.439,(155.830.098.439),165.330.098.439,(46.804.571.939),165330098439.0,-155830098439.0,165330098439.0,-46804571939.0
- Công ty CP ĐTPT Địa ỐcHoàng Long,"Tổng giá trị các khoản phải thu,cho vay quá hạn thanh toán hoặcchưa quá hạn nhưng khó có khànăng thu hồi > - Công ty CP ĐTPT Địa ỐcHoàng Long",- Công ty CP ĐTPT Địa ỐcHoàng Long,5.000.000.000,(5.000.000.000),5.000.000.000,(5.000.000.000),5000000000.0,-5000000000.0,5000000000.0,-5000000000.0
- Công ty CP Thương mại Thùysán Á Châu,"Tổng giá trị các khoản phải thu,cho vay quá hạn thanh toán hoặcchưa quá hạn nhưng khó có khànăng thu hồi > - Công ty CP Thương mại Thùysán Á Châu",- Công ty CP Thương mại Thùysán Á Châu,6.362.314.131,(6.362.314.131),6.362.314.131,-,6362314131.0,-6362314131.0,6362314131.0,
- Công ty TNHH MTV Hòa TầnLộc,"Tổng giá trị các khoản phải thu,cho vay quá hạn thanh toán hoặcchưa quá hạn nhưng khó có khànăng thu hồi > - Công ty TNHH MTV Hòa TầnLộc",- Công ty TNHH MTV Hòa TầnLộc,81.523.855.425,(80.441.237.737),81.523.855.425,-,81523855425.0,-80441237737.0,81523855425.0,
- Công ty TNHH XNK Thươngmại Dịch vụ Võ Thị Thu Hà,"Tổng giá trị các khoản phải thu,cho vay quá hạn thanh toán hoặcchưa quá hạn nhưng khó có khànăng thu hồi > - Công ty TNHH XNK Thươngmại Dịch vụ Võ Thị Thu Hà",- Công ty TNHH XNK Thươngmại Dịch vụ Võ Thị Thu Hà,146.760.477.715,(139.584.956.215),146.760.477.715,-,146760477715.0,-139584956215.0,146760477715.0,
- Công ty TNHH Đầu tư BìnhLợi,"Tổng giá trị các khoản phải thu,cho vay quá hạn thanh toán hoặcchưa quá hạn nhưng khó có khànăng thu hồi > - Công ty TNHH Đầu tư BìnhLợi",- Công ty TNHH Đầu tư BìnhLợi,12.709.500.000,(12.709.500.000),12.709.500.000,-,12709500000.0,-12709500000.0,12709500000.0,
- Công ty CP Thịnh Phát KonTum,"Tổng giá trị các khoản phải thu,cho vay quá hạn thanh toán hoặcchưa quá hạn nhưng khó có khànăng thu hồi > - Công ty CP Thịnh Phát KonTum",- Công ty CP Thịnh Phát KonTum,77.481.437.313,(77.481.437.313),77.481.437.313,-,77481437313.0,-77481437313.0,77481437313.0,
- Công ty TNHH Lương thựcV.A.P,"Tổng giá trị các khoản phải thu,cho vay quá hạn thanh toán hoặcchưa quá hạn nhưng khó có khànăng thu hồi > - Công ty TNHH Lương thựcV.A.P",- Công ty TNHH Lương thựcV.A.P,11.049.991.330,(7.734.993.931),11.049.991.330,-,11049991330.0,-7734993931.0,11049991330.0,
- Univen Pte Ltd Singapore,"Tổng giá trị các khoản phải thu,cho vay quá hạn thanh toán hoặcchưa quá hạn nhưng khó có khànăng thu hồi > - Univen Pte Ltd Singapore",- Univen Pte Ltd Singapore,11.054.125.000,(7.737.887.500),11.130.525.000,-,11054125000.0,-7737887500.0,11130525000.0,
- Công ty TNHH TM XNKHiệp Tài,"Tổng giá trị các khoản phải thu,cho vay quá hạn thanh toán hoặcchưa quá hạn nhưng khó có khànăng thu hồi > - Công ty TNHH TM XNKHiệp Tài",- Công ty TNHH TM XNKHiệp Tài,9.017.732.212,(9.017.732.212),9.017.732.212,-,9017732212.0,-9017732212.0,9017732212.0,
- DNTN Chữ Tín,"Tổng giá trị các khoản phải thu,cho vay quá hạn thanh toán hoặcchưa quá hạn nhưng khó có khànăng thu hồi > - DNTN Chữ Tín",- DNTN Chữ Tín,7.153.695.622,(7.153.695.622),7.153.695.622,-,7153695622.0,-7153695622.0,7153695622.0,
- Ông Mai Hữu Út,"Tổng giá trị các khoản phải thu,cho vay quá hạn thanh toán hoặcchưa quá hạn nhưng khó có khànăng thu hồi > - Ông Mai Hữu Út",- Ông Mai Hữu Út,7.193.017.400,(7.193.017.400),7.193.017.400,-,7193017400.0,-7193017400.0,7193017400.0,
- M.H Trading SDN BHD,"Tổng giá trị các khoản phải thu,cho vay quá hạn thanh toán hoặcchưa quá hạn nhưng khó có khànăng thu hồi > - M.H Trading SDN BHD",- M.H Trading SDN BHD,6.891.454.050,(6.891.454.050),-,-,6891454050.0,-6891454050.0,,
- MSA Food trading,"Tổng giá trị các khoản phải thu,cho vay quá hạn thanh toán hoặcchưa quá hạn nhưng khó có khànăng thu hồi > - MSA Food trading",- MSA Food trading,6.019.231.500,(6.019.231.500),-,-,6019231500.0,-6019231500.0,,
- Ông Nguyễn Thành Hiếu,"Tổng giá trị các khoản phải thu,cho vay quá hạn thanh toán hoặcchưa quá hạn nhưng khó có khànăng thu hồi > - Ông Nguyễn Thành Hiếu",- Ông Nguyễn Thành Hiếu,5.332.294.200,(5.332.294.200),5.332.294.200,-,5332294200.0,-5332294200.0,5332294200.0,
- Công ty TNHH Phương Huệ,"Tổng giá trị các khoản phải thu,cho vay quá hạn thanh toán hoặcchưa quá hạn nhưng khó có khànăng thu hồi > - Công ty TNHH Phương Huệ",- Công ty TNHH Phương Huệ,6.200.736.550,(6.200.736.550),6.200.736.550,-,6200736550.0,-6200736550.0,6200736550.0,
- Sima Marketing PTE,"Tổng giá trị các khoản phải thu,cho vay quá hạn thanh toán hoặcchưa quá hạn nhưng khó có khànăng thu hồi > - Sima Marketing PTE",- Sima Marketing PTE,16.861.205.941,(16.861.205.941),16.861.205.941,(16.861.205.941),16861205941.0,-16861205941.0,16861205941.0,-16861205941.0
- Tài sản thiếu chờ xử lý,"Tổng giá trị các khoản phải thu,cho vay quá hạn thanh toán hoặcchưa quá hạn nhưng khó có khànăng thu hồi > - Tài sản thiếu chờ xử lý",- Tài sản thiếu chờ xử lý,661.975.531.134,(661.975.531.134),-,-,661975531134.0,-661975531134.0,,
- Các khoản khác,"Tổng giá trị các khoản phải thu,cho vay quá hạn thanh toán hoặcchưa quá hạn nhưng khó có khànăng thu hồi > - Các khoản khác",- Các khoản khác,65.994.170.331,(62.026.254.626),67.367.766.674,(22.328.770.626),65994170331.0,-62026254626.0,67367766674.0,-22328770626.0
,,,1.309.910.868.293,(1.281.553.578.501),636.474.647.952,(90.994.548.506),1309910868293.0,-1281553578501.0,636474647952.0,-90994548506.0
