row_label_raw,row_label_full,Tại ngày 31/12/2018,Từ 1 nămtrở xuốngVND > Tại ngày 31/12/2018,Trên 1 nămđến 5 nămVND > Tại ngày 31/12/2018,Trên 5 nămVND > Tại ngày 31/12/2018,CộngVND > Tại ngày 31/12/2018,numeric__Từ 1 nămtrở xuốngVND > Tại ngày 31/12/2018,numeric__Trên 1 nămđến 5 nămVND > Tại ngày 31/12/2018,numeric__Trên 5 nămVND > Tại ngày 31/12/2018,numeric__CộngVND > Tại ngày 31/12/2018
Vay và nợ,Vay và nợ,Vay và nợ,3.296.995.734.890,31.507.803.375,-,3.328.503.538.265,3296995734890.0,31507803375.0,,3328503538265.0
"Phải trả người bán,phải trả khác","Phải trả người bán,phải trả khác","Phải trả người bán,phải trả khác",563.144.739.526,1.165.452.236.816,-,1.728.596.976.342,563144739526.0,1165452236816.0,,1728596976342.0
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,71.669.011.529,-,-,71.669.011.529,71669011529.0,,,71669011529.0
,,,3.931.809.485.945,1.196.960.040.191,-,5.128.769.526.136,3931809485945.0,1196960040191.0,,5128769526136.0
Tại ngày 09/10/2018,Tại ngày 09/10/2018,Tại ngày 09/10/2018,Tại ngày 09/10/2018,Tại ngày 09/10/2018,Tại ngày 09/10/2018,Tại ngày 09/10/2018,,,,
Vay và nợ,Tại ngày 09/10/2018 > Vay và nợ,Vay và nợ,3.918.953.898.685,46.117.510.042,-,3.965.071.408.727,3918953898685.0,46117510042.0,,3965071408727.0
"Phải trả người bán,phải trả khác","Tại ngày 09/10/2018 > Phải trả người bán,phải trả khác","Phải trả người bán,phải trả khác",465.652.809.261,1.170.557.239.001,-,1.636.210.048.262,465652809261.0,1170557239001.0,,1636210048262.0
Chi phí phải trả,Tại ngày 09/10/2018 > Chi phí phải trả,Chi phí phải trả,102.435.963.845,-,-,102.435.963.845,102435963845.0,,,102435963845.0
,,,4.487.042.671.791,1.216.674.749.043,-,5.703.717.420.834,4487042671791.0,1216674749043.0,,5703717420834.0
