row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Loại giao dịch,2021 VND,2020 VND,numeric__Mối quan hệ,numeric__Loại giao dịch,numeric__2021 VND,numeric__2020 VND
Công ty Cổ phần Nguyên vật liệu Thực phẩm Á Châu Sài Gòn,Công ty Cổ phần Nguyên vật liệu Thực phẩm Á Châu Sài Gòn,Công ty Cổ phần Nguyên vật liệu Thực phẩm Á Châu Sài Gòn,Đầu tư khác,Cổ tức được chia,-,18.000.000.000,,,,18000000000.0
Tổng Công ty Đầu tư và Kinh doanh Vốn Nhà nước,Tổng Công ty Đầu tư và Kinh doanh Vốn Nhà nước,Tổng Công ty Đầu tư và Kinh doanh Vốn Nhà nước,Cổ đông,Cổ tức,2.708.915.767.200,2.194.723.422.500,,,2708915767200.0,2194723422500.0
