row_label_raw,row_label_full,col_0,2021VND,2020VND,numeric__2021VND,numeric__2020VND
Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,,
▪ Bán thành phẩm,Tổng doanh thu > ▪ Bán thành phẩm,▪ Bán thành phẩm,51.388.071.208.033,51.019.355.572.355,51388071208033.0,51019355572355.0
▪ Bán hàng hóa,Tổng doanh thu > ▪ Bán hàng hóa,▪ Bán hàng hóa,509.703.654.961,443.837.768.893,509703654961.0,443837768893.0
▪ Các dịch vụ khác,Tổng doanh thu > ▪ Các dịch vụ khác,▪ Các dịch vụ khác,27.065.369.178,39.337.724.967,27065369178.0,39337724967.0
▪ Cho thuê bất động sản đầu tư,Tổng doanh thu > ▪ Cho thuê bất động sản đầu tư,▪ Cho thuê bất động sản đầu tư,4.701.165.148,8.550.628.654,4701165148.0,8550628654.0
▪ Doanh thu khác,Tổng doanh thu > ▪ Doanh thu khác,▪ Doanh thu khác,97.050.165.102,80.551.141.954,97050165102.0,80551141954.0
,,,52.026.591.562.422,51.591.632.836.823,52026591562422.0,51591632836823.0
Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,,
▪ Chiết khấu thương mại,Trừ đi các khoản giảm trừ doanh thu > ▪ Chiết khấu thương mại,▪ Chiết khấu thương mại,54.732.323.443,45.343.302.615,54732323443.0,45343302615.0
▪ Hàng bán bị trả lại,Trừ đi các khoản giảm trừ doanh thu > ▪ Hàng bán bị trả lại,▪ Hàng bán bị trả lại,5.041.527.190,14.297.390.490,5041527190.0,14297390490.0
,,,59.773.850.633,59.640.693.105,59773850633.0,59640693105.0
Doanh thu thuần,Trừ đi các khoản giảm trừ doanh thu > Doanh thu thuần,Doanh thu thuần,51.966.817.711.789,51.531.992.143.718,51966817711789.0,51531992143718.0
