row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2021 VND,2020 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2021 VND,numeric__2020 VND
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,01,VI.1,52.026.591.562.422,51.591.632.836.823,1.0,,52026591562422.0,51591632836823.0
Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,02,VI.1,59.773.850.633,59.640.693.105,2.0,,59773850633.0,59640693105.0
Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,VI.1,51.966.817.711.789,51.531.992.143.718,10.0,,51966817711789.0,51531992143718.0
Giá vốn hàng bán và dịch vụ cung cấp,Giá vốn hàng bán và dịch vụ cung cấp,Giá vốn hàng bán và dịch vụ cung cấp,11,VI.2,27.773.728.042.223,26.120.319.280.754,11.0,,27773728042223.0,26120319280754.0
Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20 = 10 - 11),Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20 = 10 - 11),Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20 = 10 - 11),20,,24.193.089.669.566,25.411.672.862.964,20.0,,24193089669566.0,25411672862964.0
Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,21,VI.3,1.276.755.010.639,1.073.060.130.924,21.0,,1276755010639.0,1073060130924.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,22,VI.4,201.673.288.964,246.959.253.502,22.0,,201673288964.0,246959253502.0
Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,23,,90.588.614.063,108.283.456.807,23.0,,90588614063.0,108283456807.0
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,25,VI.5,11.907.082.953.113,12.362.401.883.240,25.0,,11907082953113.0,12362401883240.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,26,VI.6,861.205.715.910,912.116.412.115,26.0,,861205715910.0,912116412115.0
Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},30,,12.499.882.722.218,12.963.255.445.031,30.0,,12499882722218.0,12963255445031.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,31,VI.7,197.136.118.633,108.033.981.038,31.0,,197136118633.0,108033981038.0
Chi phí khác,Chi phí khác,Chi phí khác,32,VI.8,7.560.007.211,75.187.182.376,32.0,,7560007211.0,75187182376.0
Kết quả từ hoạt động khác (40 = 31 - 32),Kết quả từ hoạt động khác (40 = 31 - 32),Kết quả từ hoạt động khác (40 = 31 - 32),40,,189.576.111.422,32.846.798.662,40.0,,189576111422.0,32846798662.0
Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),50,,12.689.458.833.640,12.996.102.243.693,50.0,,12689458833640.0,12996102243693.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,51,VI.10,2.264.960.378.374,2.268.694.248.353,51.0,,2264960378374.0,2268694248353.0
Lợi ích thuế TNDN hoãn lại,Lợi ích thuế TNDN hoãn lại,Lợi ích thuế TNDN hoãn lại,52,VI.10,(2.293.350.191),(1.320.153.388),52.0,,-2293350191.0,-1320153388.0
Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52),Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52),Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52),60,,10.426.791.805.457,10.728.728.148.728,60.0,,10426791805457.0,10728728148728.0
