row_label_raw,row_label_full,col_0,1/1/2021 VND,Tăng thêm VND,Trả nợ VND,31/12/2021 VND,numeric__1/1/2021 VND,numeric__Tăng thêm VND,numeric__Trả nợ VND,numeric__31/12/2021 VND
"Ngân Hàng MUFG Bank, Ltd., Chi nhánh Thành phố Hồ Chí Minh▪ Khoản vay USD (i)","Ngân Hàng MUFG Bank, Ltd., Chi nhánh Thành phố Hồ Chí Minh▪ Khoản vay USD (i)","Ngân Hàng MUFG Bank, Ltd., Chi nhánh Thành phố Hồ Chí Minh▪ Khoản vay USD (i)",1.670.816.000.000,3.558.850.000.000,(1.670.816.000.000),3.558.850.000.000,1670816000000.0,3558850000000.0,-1670816000000.0,3558850000000.0
"Ngân hàng DBS Bank, Singapore▪ Khoản vay USD (i)","Ngân hàng DBS Bank, Singapore▪ Khoản vay USD (i)","Ngân hàng DBS Bank, Singapore▪ Khoản vay USD (i)",1.159.500.000.000,-,(1.159.500.000.000),-,1159500000000.0,,-1159500000000.0,
"Ngân hàng Thương mại Cổ phần Ngoại Thương Việt Nam, Chi nhánh Thành phố Hồ Chí Minh▪ Khoản vay VND (ii)","Ngân hàng Thương mại Cổ phần Ngoại Thương Việt Nam, Chi nhánh Thành phố Hồ Chí Minh▪ Khoản vay VND (ii)","Ngân hàng Thương mại Cổ phần Ngoại Thương Việt Nam, Chi nhánh Thành phố Hồ Chí Minh▪ Khoản vay VND (ii)",2.000.000.000.000,-,(2.000.000.000.000),-,2000000000000.0,,-2000000000000.0,
"Ngân hàng Sumitomo Mitsui Banking Corporation, Chi nhánh Thành phố Hồ Chí Minh▪ Khoản vay USD (i)","Ngân hàng Sumitomo Mitsui Banking Corporation, Chi nhánh Thành phố Hồ Chí Minh▪ Khoản vay USD (i)","Ngân hàng Sumitomo Mitsui Banking Corporation, Chi nhánh Thành phố Hồ Chí Minh▪ Khoản vay USD (i)",2.130.220.000.000,2.991.350.000.000,(2.130.220.000.000),2.991.350.000.000,2130220000000.0,2991350000000.0,-2130220000000.0,2991350000000.0
"Ngân hàng BNP Paribas, Chi nhánh Thành phố Hồ Chí Minh▪ Khoản vay USD (i)","Ngân hàng BNP Paribas, Chi nhánh Thành phố Hồ Chí Minh▪ Khoản vay USD (i)","Ngân hàng BNP Paribas, Chi nhánh Thành phố Hồ Chí Minh▪ Khoản vay USD (i)",-,1.138.000.000.000,-,1.138.000.000.000,,1138000000000.0,,1138000000000.0
"Ngân hàng Mizuho Bank, Ltd., Chi nhánh Thành phố Hồ Chí Minh▪ Khoản vay USD (i)","Ngân hàng Mizuho Bank, Ltd., Chi nhánh Thành phố Hồ Chí Minh▪ Khoản vay USD (i)","Ngân hàng Mizuho Bank, Ltd., Chi nhánh Thành phố Hồ Chí Minh▪ Khoản vay USD (i)",-,1.150.500.000.000,-,1.150.500.000.000,,1150500000000.0,,1150500000000.0
,,,6.960.536.000.000,8.838.700.000.000,(6.960.536.000.000),8.838.700.000.000,6960536000000.0,8838700000000.0,-6960536000000.0,8838700000000.0
