row_label_raw,row_label_full,col_0,Chi phí đấttrả trướcVND,Công cụvà dụng cụVND,Chi phítrả trước khácVND,TổngcộngVND,numeric__Chi phí đấttrả trướcVND,numeric__Công cụvà dụng cụVND,numeric__Chi phítrả trước khácVND,numeric__TổngcộngVND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,217.691.693.350,207.050.296.403,32.334.803.045,457.076.792.798,217691693350.0,207050296403.0,32334803045.0,457076792798.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,-,148.824.117.338,27.567.021.123,176.391.138.461,,148824117338.0,27567021123.0,176391138461.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,(7.445.718.494),(107.936.023.096),(26.522.747.508),(141.904.489.098),-7445718494.0,-107936023096.0,-26522747508.0,-141904489098.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,210.245.974.856,247.938.390.645,33.379.076.660,491.563.442.161,210245974856.0,247938390645.0,33379076660.0,491563442161.0
