row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2021 VND,2020 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2021 VND,numeric__2020 VND
LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,
Lợi nhuận trước thuế Điều chỉnh cho các khoản,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lợi nhuận trước thuế Điều chỉnh cho các khoản,Lợi nhuận trước thuế Điều chỉnh cho các khoản,01,,12.689.458.833.640,12.996.102.243.693,1.0,,12689458833640.0,12996102243693.0
Khấu hao và phân bổ,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Khấu hao và phân bổ,Khấu hao và phân bổ,02,,1.317.532.474.171,1.391.769.975.313,2.0,,1317532474171.0,1391769975313.0
Các khoản dự phòng,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Các khoản dự phòng,Các khoản dự phòng,03,,(3.038.947.636),20.168.296.460,3.0,,-3038947636.0,20168296460.0
Lãi chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lãi chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Lãi chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,04,,(119.065.420),(1.070.830.403),4.0,,-119065420.0,-1070830403.0
Lỗ từ việc giải thể công ty con (Lãi)/lỗ từ thanh lý/xóa số tài sản cố định và xây dựng cơ bản dở dang,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lỗ từ việc giải thể công ty con (Lãi)/lỗ từ thanh lý/xóa số tài sản cố định và xây dựng cơ bản dở dang,Lỗ từ việc giải thể công ty con (Lãi)/lỗ từ thanh lý/xóa số tài sản cố định và xây dựng cơ bản dở dang,05,,23.499.507.697,-,5.0,,23499507697.0,
Lỗ từ việc giải thể công ty con (Lãi)/lỗ từ thanh lý/xóa số tài sản cố định và xây dựng cơ bản dở dang,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lỗ từ việc giải thể công ty con (Lãi)/lỗ từ thanh lý/xóa số tài sản cố định và xây dựng cơ bản dở dang,Lỗ từ việc giải thể công ty con (Lãi)/lỗ từ thanh lý/xóa số tài sản cố định và xây dựng cơ bản dở dang,05,,(2.005.107.062),3.280.918.198,5.0,,-2005107062.0,3280918198.0
Thu nhập lãi tiền gửi và cổ tức,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Thu nhập lãi tiền gửi và cổ tức,Thu nhập lãi tiền gửi và cổ tức,05,,(1.191.547.940.591),(997.404.726.356),5.0,,-1191547940591.0,-997404726356.0
Chi phí lãi vay,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Chi phí lãi vay,Chi phí lãi vay,06,,90.588.614.063,108.283.456.807,6.0,,90588614063.0,108283456807.0
Các khoản điều chỉnh khác,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Các khoản điều chỉnh khác,Các khoản điều chỉnh khác,07,,(122.000.000),-,7.0,,-122000000.0,
