row_label_raw,row_label_full,31/12/2019,Dưới 1 năm VND,Từ 1-5 năm VND,Cộng VND,numeric__Dưới 1 năm VND,numeric__Từ 1-5 năm VND,numeric__Cộng VND
Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,1.315.664.591.648,569.734.015.815,1.885.398.607.463,1315664591648.0,569734015815.0,1885398607463.0
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,112.764.730.938,-,112.764.730.938,112764730938.0,,112764730938.0
Các khoản vay,Các khoản vay,Các khoản vay,65.509.529.792,5.534.768.788.073,5.600.278.317.865,65509529792.0,5534768788073.0,5600278317865.0
01/01/2019,01/01/2019,01/01/2019,Dưới 1 năm VND,Từ 1-5 năm VND,Cộng VND,,,
Phải trả người bán và phải trả khác,01/01/2019 > Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,1.280.601.613.145,526.301.047.389,1.806.902.660.534,1280601613145.0,526301047389.0,1806902660534.0
Chi phí phải trả,01/01/2019 > Chi phí phải trả,Chi phí phải trả,62.810.486.678,11.359.372.612,74.169.859.290,62810486678.0,11359372612.0,74169859290.0
Các khoản vay,01/01/2019 > Các khoản vay,Các khoản vay,61.813.822.507,5.430.733.177.906,5.492.547.000.413,61813822507.0,5430733177906.0,5492547000413.0
