row_label_raw,row_label_full,col_0,31/12/2019VND,01/01/2019VND,numeric__31/12/2019VND,numeric__01/01/2019VND
Ngắn hạn,Ngắn hạn,Ngắn hạn,98.840.332.500,64.629.867.891,98840332500.0,64629867891.0
"Công cụ, dụng cụ xuất dùng","Công cụ, dụng cụ xuất dùng","Công cụ, dụng cụ xuất dùng",242.107.522,390.896.537,242107522.0,390896537.0
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,97.609.884.811,63.080.040.913,97609884811.0,63080040913.0
Các khoản khác,Các khoản khác,Các khoản khác,988.340.167,1.158.930.441,988340167.0,1158930441.0
Dài hạn,Dài hạn,Dài hạn,499.984.795.674,323.239.983.164,499984795674.0,323239983164.0
"Công cụ, dụng cụ xuất dùng","Công cụ, dụng cụ xuất dùng","Công cụ, dụng cụ xuất dùng",2.903.239.517,3.770.788.709,2903239517.0,3770788709.0
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,416.717.954.833,241.989.067.590,416717954833.0,241989067590.0
Chi phí hoàn thiện nội thất vǎn phòng,Chi phí hoàn thiện nội thất vǎn phòng,Chi phí hoàn thiện nội thất vǎn phòng,1.090.192.800,1.503.326.845,1090192800.0,1503326845.0
Chi phí khác,Chi phí khác,Chi phí khác,79.273.408.524,75.976.800.020,79273408524.0,75976800020.0
Tổng,Tổng,Tổng,598.825.128.174,387.869.851.055,598825128174.0,387869851055.0
