row_label_raw,row_label_full,col_0,Giá gốc,Dự phòng,Giá gốc_1,Dự phòng_1,numeric__Giá gốc,numeric__Dự phòng,numeric__Giá gốc_1,numeric__Dự phòng_1
"Nguyên liệu,vật liệu","Nguyên liệu,vật liệu","Nguyên liệu,vật liệu",18.003.053.464,-,2.862.160.226,-,18003053464.0,,2862160226.0,
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",8.457.870.867,-,5.368.203.588,-,8457870867.0,,5368203588.0,
Chi phí sản xuấtkinh doanhđở dang,Chi phí sản xuấtkinh doanhđở dang,Chi phí sản xuấtkinh doanhđở dang,10.182.032.569,-,1.216.487.701,-,10182032569.0,,1216487701.0,
Thành phẩm,Thành phẩm,Thành phẩm,166.704.565,-,201.991.704,-,166704565.0,,201991704.0,
Hàng hóa,Hàng hóa,Hàng hóa,1.464.497.610,-,69.012.421.430,-,1464497610.0,,69012421430.0,
Tổng,Tổng,Tổng,38.274.159.075,-,78.661.264.649,-,38274159075.0,,78661264649.0,
