row_label_raw,row_label_full,col_0,31.12.2019 > Giá gốc VND,31.12.2019 > Giá trị hợp lý VND,31.12.2019 > Dự phòng VND,31.12.2018 > Giá gốc VND,31.12.2018 > Giá trị hợp lý VND,31.12.2018 > Dự phòng VND,numeric__31.12.2019 > Giá gốc VND,numeric__31.12.2019 > Giá trị hợp lý VND,numeric__31.12.2019 > Dự phòng VND,numeric__31.12.2018 > Giá gốc VND,numeric__31.12.2018 > Giá trị hợp lý VND,numeric__31.12.2018 > Dự phòng VND
Đầu tư vào công ty con (i),Đầu tư vào công ty con (i),Đầu tư vào công ty con (i),34.710.359.617.977,(*),-,27.411.298.117.977,(*),-,34710359617977.0,,,27411298117977.0,,
Đầu tư vào công ty liên kết (ii),Đầu tư vào công ty liên kết (ii),Đầu tư vào công ty liên kết (ii),75.392.060.000,(*),-,85.192.060.000,(*),-,75392060000.0,,,85192060000.0,,
,,,34.785.751.677.977,,-,27.496.490.177.977,,-,34785751677977.0,,,27496490177977.0,,
