row_label_raw,row_label_full,col_0,31.12.2019 > Giá trị VND,31.12.2019 > Dự phòng VND,31.12.2018 > Giá trị VND,31.12.2018 > Dự phòng VND,numeric__31.12.2019 > Giá trị VND,numeric__31.12.2019 > Dự phòng VND,numeric__31.12.2018 > Giá trị VND,numeric__31.12.2018 > Dự phòng VND
"Phát triển, hợp tác đầu tư dự án (*)","Phát triển, hợp tác đầu tư dự án (*)","Phát triển, hợp tác đầu tư dự án (*)",265.000.000.000,-,-,-,265000000000.0,,,
Khác,Khác,Khác,29.943.665.239,-,25.087.340.239,-,29943665239.0,,25087340239.0,
,,,294.943.665.239,-,25.087.340.239,-,294943665239.0,,25087340239.0,
