row_label_raw,row_label_full,col_0,31.12.2019 > Giá trị VND,31.12.2019 > Dự phòng VND,31.12.2018 > Giá trị VND,31.12.2018 > Dự phòng VND,numeric__31.12.2019 > Giá trị VND,numeric__31.12.2019 > Dự phòng VND,numeric__31.12.2018 > Giá trị VND,numeric__31.12.2018 > Dự phòng VND
"Đặt cọc mua cổ phần, ứng vốn","Đặt cọc mua cổ phần, ứng vốn","Đặt cọc mua cổ phần, ứng vốn",1.170.485.544.327,-,24.000.000.000,-,1170485544327.0,,24000000000.0,
"Đặt cọc, ký quỹ","Đặt cọc, ký quỹ","Đặt cọc, ký quỹ",125.794.551.862,-,25.338.241.862,-,125794551862.0,,25338241862.0,
"Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",99.718.412.000,-,50.739.880.000,-,99718412000.0,,50739880000.0,
Lãi cho vay phải thu,Lãi cho vay phải thu,Lãi cho vay phải thu,8.087.993.851,-,16.631.053.340,-,8087993851.0,,16631053340.0,
Tạm ứng,Tạm ứng,Tạm ứng,2.938.418.453,-,465.814.040,-,2938418453.0,,465814040.0,
Đặt cọc cho hợp đồng dịch vụ tư vấn đầu tư,Đặt cọc cho hợp đồng dịch vụ tư vấn đầu tư,Đặt cọc cho hợp đồng dịch vụ tư vấn đầu tư,-,-,273.253.992.251,-,,,273253992251.0,
Khác,Khác,Khác,62.099.018.136,-,64.275.472.435,-,62099018136.0,,64275472435.0,
,,,1.469.123.938.629,-,454.704.453.928,-,1469123938629.0,,454704453928.0,
