row_label_raw,row_label_full,col_0,2019VND,2018VND,numeric__2019VND,numeric__2018VND
i) Doanh thu bán hàng và cung cấp dịch vụ,i) Doanh thu bán hàng và cung cấp dịch vụ,i) Doanh thu bán hàng và cung cấp dịch vụ,i) Doanh thu bán hàng và cung cấp dịch vụ,i) Doanh thu bán hàng và cung cấp dịch vụ,,
Công ty Cổ phần Nova Hospitality,i) Doanh thu bán hàng và cung cấp dịch vụ > Công ty Cổ phần Nova Hospitality,Công ty Cổ phần Nova Hospitality,177.087.567.103,83.999.995,177087567103.0,83999995.0
Công ty TNHH Bát động sản Nova Riverside,i) Doanh thu bán hàng và cung cấp dịch vụ > Công ty TNHH Bát động sản Nova Riverside,Công ty TNHH Bát động sản Nova Riverside,51.935.588.713,136.893.362.199,51935588713.0,136893362199.0
Công ty Cổ phần Phát triển Đất Việt,i) Doanh thu bán hàng và cung cấp dịch vụ > Công ty Cổ phần Phát triển Đất Việt,Công ty Cổ phần Phát triển Đất Việt,43.955.287.200,-,43955287200.0,
Công ty TNHH Đầu tư Và Phát triển Bát động sảnSun City,i) Doanh thu bán hàng và cung cấp dịch vụ > Công ty TNHH Đầu tư Và Phát triển Bát động sảnSun City,Công ty TNHH Đầu tư Và Phát triển Bát động sảnSun City,41.301.979.400,23.445.144.034,41301979400.0,23445144034.0
Công ty TNHH Phát triển Quốc tế Thế ký 21,i) Doanh thu bán hàng và cung cấp dịch vụ > Công ty TNHH Phát triển Quốc tế Thế ký 21,Công ty TNHH Phát triển Quốc tế Thế ký 21,36.961.400.978,126.737.599.383,36961400978.0,126737599383.0
Công ty TNHH Bát động sản Gia Phú,i) Doanh thu bán hàng và cung cấp dịch vụ > Công ty TNHH Bát động sản Gia Phú,Công ty TNHH Bát động sản Gia Phú,36.377.219.857,108.877.777.290,36377219857.0,108877777290.0
Công ty Cổ phần Kinh doanh Bát động sảnThái Bình,i) Doanh thu bán hàng và cung cấp dịch vụ > Công ty Cổ phần Kinh doanh Bát động sảnThái Bình,Công ty Cổ phần Kinh doanh Bát động sảnThái Bình,36.102.533.507,45.905.171.648,36102533507.0,45905171648.0
Công ty TNHH Carava Resort,i) Doanh thu bán hàng và cung cấp dịch vụ > Công ty TNHH Carava Resort,Công ty TNHH Carava Resort,27.347.421.202,-,27347421202.0,
Công ty TNHH Nova An Phú,i) Doanh thu bán hàng và cung cấp dịch vụ > Công ty TNHH Nova An Phú,Công ty TNHH Nova An Phú,25.805.260.800,70.742.688.096,25805260800.0,70742688096.0
Công ty Cổ Phần Nova Richstar,i) Doanh thu bán hàng và cung cấp dịch vụ > Công ty Cổ Phần Nova Richstar,Công ty Cổ Phần Nova Richstar,21.097.164.176,76.574.592.172,21097164176.0,76574592172.0
Công ty Cổ phần Đầu tư và Thương mạiNhà Rồng,i) Doanh thu bán hàng và cung cấp dịch vụ > Công ty Cổ phần Đầu tư và Thương mạiNhà Rồng,Công ty Cổ phần Đầu tư và Thương mạiNhà Rồng,20.539.721.664,65.673.687.132,20539721664.0,65673687132.0
Công ty Cổ Phần Huỳnh Gia Huy,i) Doanh thu bán hàng và cung cấp dịch vụ > Công ty Cổ Phần Huỳnh Gia Huy,Công ty Cổ Phần Huỳnh Gia Huy,20.323.822.200,-,20323822200.0,
Công ty TNHH Một thành viên Novaland Agent,i) Doanh thu bán hàng và cung cấp dịch vụ > Công ty TNHH Một thành viên Novaland Agent,Công ty TNHH Một thành viên Novaland Agent,17.950.336.072,44.727.314.369,17950336072.0,44727314369.0
Công ty Cổ phần Địa ốc Nhật Hoa,i) Doanh thu bán hàng và cung cấp dịch vụ > Công ty Cổ phần Địa ốc Nhật Hoa,Công ty Cổ phần Địa ốc Nhật Hoa,14.042.484.720,47.984.664.861,14042484720.0,47984664861.0
Công ty TNHH Thành phố Aqua,i) Doanh thu bán hàng và cung cấp dịch vụ > Công ty TNHH Thành phố Aqua,Công ty TNHH Thành phố Aqua,13.572.079.400,-,13572079400.0,
Công ty Cổ phần Khách sạn Du lịch Thanh niênVũng Tàu,i) Doanh thu bán hàng và cung cấp dịch vụ > Công ty Cổ phần Khách sạn Du lịch Thanh niênVũng Tàu,Công ty Cổ phần Khách sạn Du lịch Thanh niênVũng Tàu,12.670.670.100,12.391.533.693,12670670100.0,12391533693.0
Công ty TNHH Nova Sasco,i) Doanh thu bán hàng và cung cấp dịch vụ > Công ty TNHH Nova Sasco,Công ty TNHH Nova Sasco,11.186.682.742,46.438.487.456,11186682742.0,46438487456.0
Công ty TNHH Nova Nam Á,i) Doanh thu bán hàng và cung cấp dịch vụ > Công ty TNHH Nova Nam Á,Công ty TNHH Nova Nam Á,9.859.002.791,25.077.481.825,9859002791.0,25077481825.0
Công ty TNHH Nova Sagel,i) Doanh thu bán hàng và cung cấp dịch vụ > Công ty TNHH Nova Sagel,Công ty TNHH Nova Sagel,9.443.842.987,9.518.909.012,9443842987.0,9518909012.0
Công ty TNHH Merufa-Nova,i) Doanh thu bán hàng và cung cấp dịch vụ > Công ty TNHH Merufa-Nova,Công ty TNHH Merufa-Nova,5.687.773.913,11.082.954.979,5687773913.0,11082954979.0
Công ty TNHH Nova Rivergate,i) Doanh thu bán hàng và cung cấp dịch vụ > Công ty TNHH Nova Rivergate,Công ty TNHH Nova Rivergate,5.225.733.929,25.013.434.636,5225733929.0,25013434636.0
Công ty Cổ phần Nova Princess Residence,i) Doanh thu bán hàng và cung cấp dịch vụ > Công ty Cổ phần Nova Princess Residence,Công ty Cổ phần Nova Princess Residence,4.504.688.430,8.344.649.591,4504688430.0,8344649591.0
Công ty Cổ phần Cảng Phú Định,i) Doanh thu bán hàng và cung cấp dịch vụ > Công ty Cổ phần Cảng Phú Định,Công ty Cổ phần Cảng Phú Định,2.585.470.800,5.170.941.600,2585470800.0,5170941600.0
Công ty TNHH Đầu tư Bất động sảnLong Hung Phát,i) Doanh thu bán hàng và cung cấp dịch vụ > Công ty TNHH Đầu tư Bất động sảnLong Hung Phát,Công ty TNHH Đầu tư Bất động sảnLong Hung Phát,2.578.780.600,-,2578780600.0,
Công ty Cổ phần Nova Festival,i) Doanh thu bán hàng và cung cấp dịch vụ > Công ty Cổ phần Nova Festival,Công ty Cổ phần Nova Festival,2.114.548.835,886.320.285,2114548835.0,886320285.0
Công ty TNHH Nova Lucky Palace,i) Doanh thu bán hàng và cung cấp dịch vụ > Công ty TNHH Nova Lucky Palace,Công ty TNHH Nova Lucky Palace,1.958.307.179,3.661.730.198,1958307179.0,3661730198.0
Công ty TNHH Nova Property Management,i) Doanh thu bán hàng và cung cấp dịch vụ > Công ty TNHH Nova Property Management,Công ty TNHH Nova Property Management,1.829.669.685,1.896.440.556,1829669685.0,1896440556.0
Công ty Cổ phần Đầu tư Địa ốc No Va,i) Doanh thu bán hàng và cung cấp dịch vụ > Công ty Cổ phần Đầu tư Địa ốc No Va,Công ty Cổ phần Đầu tư Địa ốc No Va,1.606.434.061,722.010.717,1606434061.0,722010717.0
Công ty TNHH Đầu tư và Phát triển Bát độngsản Nova Phúc Nguyên,i) Doanh thu bán hàng và cung cấp dịch vụ > Công ty TNHH Đầu tư và Phát triển Bát độngsản Nova Phúc Nguyên,Công ty TNHH Đầu tư và Phát triển Bát độngsản Nova Phúc Nguyên,1.368.526.830,17.335.732.209,1368526830.0,17335732209.0
Công ty Cổ phần Cao ốc Phương Đông,i) Doanh thu bán hàng và cung cấp dịch vụ > Công ty Cổ phần Cao ốc Phương Đông,Công ty Cổ phần Cao ốc Phương Đông,900.474.115,57.222.642.163,900474115.0,57222642163.0
Công ty Cổ phần The Prince Residence,i) Doanh thu bán hàng và cung cấp dịch vụ > Công ty Cổ phần The Prince Residence,Công ty Cổ phần The Prince Residence,790.115.698,-,790115698.0,
Công ty Cổ phần Nova Nippon,i) Doanh thu bán hàng và cung cấp dịch vụ > Công ty Cổ phần Nova Nippon,Công ty Cổ phần Nova Nippon,231.000.000,83.999.995,231000000.0,83999995.0
