row_label_raw,row_label_full,col_0,col_1,2019VND,2018VND,numeric__col_1,numeric__2019VND,numeric__2018VND
viii),viii),viii),Hoàn tiên hợp tác kinh doanh,Hoàn tiên hợp tác kinh doanh,Hoàn tiên hợp tác kinh doanh,,,
viii),viii) > viii),viii),Công ty Cổ phần Nova Richstar,-,244.000.000.000,,,244000000000.0
viii),viii) > viii),viii),Công ty TNHH Bất Động Sản Bảo Phúc,1.004.000.000.000,-,,1004000000000.0,
viii),viii) > viii),viii),,1.004.000.000.000,244.000.000.000,,1004000000000.0,244000000000.0
ix),ix),ix),Đi vay,Đi vay,Đi vay,,,
ix),ix) > ix),ix),Công ty Cổ phần Kinh doanh Bất động sản Thái Bình,-,208.600.000.000,,,208600000000.0
x),x),x),Trả nợ vay,Trả nợ vay,Trả nợ vay,,,
x),x) > x),x),Công ty TNHH Nova Rivergate,393.816.832.600,262.548.000.000,,393816832600.0,262548000000.0
x),x) > x),x),Công ty TNHH Phát triển Quốc tế Thế Kỳ 21,355.628.945.205,134.871.054.795,,355628945205.0,134871054795.0
x),x) > x),x),Công ty Cổ phần Cao ốc Phương Đông,187.600.000.000,140.000.000.000,,187600000000.0,140000000000.0
x),x) > x),x),Công ty TNHH Bất động sản Gia Phú,85.000.000.000,55.000.000.000,,85000000000.0,55000000000.0
x),x) > x),x),Công ty Cổ phần Kinh doanh Bất động sản Thái Bình,41.500.000.000,167.100.000.000,,41500000000.0,167100000000.0
x),x) > x),x),Công ty Cổ phần Nova Festival,-,104.987.842.770,,,104987842770.0
x),x) > x),x),Công ty TNHH Nova Sagel,-,12.000.000.000,,,12000000000.0
x),x) > x),x),Công ty TNHH Nova Sasco,-,78.000.000.000,,,78000000000.0
x),x) > x),x),,1.063.545.777.805,954.506.897.565,,1063545777805.0,954506897565.0
xi),xi),xi),Lãi cho vay,Lãi cho vay,Lãi cho vay,,,
xi),xi) > xi),xi),Công ty Cổ phần Điện tử và Dịch vụ Công nghiệp Sài Gòn,805.628.445,3.409.254.775,,805628445.0,3409254775.0
xi),xi) > xi),xi),Công ty TNHH Đầu Tư Địa ốc Nova Saigon Royal,-,29.373.745.228,,,29373745228.0
xi),xi) > xi),xi),Công ty TNHH Nova Sasco,-,7.215.661.111,,,7215661111.0
xi),xi) > xi),xi),Công ty TNHH Nova Nam Á,-,2.535.803.561,,,2535803561.0
xi),xi) > xi),xi),Công ty TNHH Bất động sản Khải Hưng,-,6.666.497.267,,,6666497267.0
xi),xi) > xi),xi),Công ty TNHH Đầu tư và Phát triển Bất động sản Nova Phúc Nguyên,-,1.350.904.686,,,1350904686.0
xi),xi) > xi),xi),,805.628.445,50.551.866.628,,805628445.0,50551866628.0
