row_label_raw,row_label_full,col_0,31.12.2019,31.12.2019_1,31.12.2018,31.12.2018_1,numeric__31.12.2019,numeric__31.12.2019_1,numeric__31.12.2018,numeric__31.12.2018_1
,,,Cổ phần phổ thông,Cổ phần ưu đãi,Cổ phần phổ thông,Cổ phần ưu đãi,,,,
Số lượng cổ phần đăng ký,Số lượng cổ phần đăng ký,Số lượng cổ phần đăng ký,969.540.797,-,930.446.674,6.830.000,969540797.0,,930446674.0,6830000.0
Số lượng cổ phần đã phát hành,Số lượng cổ phần đã phát hành,Số lượng cổ phần đã phát hành,969.540.797,-,930.446.674,6.830.000,969540797.0,,930446674.0,6830000.0
Số lượng cổ phần đang lưu hành,Số lượng cổ phần đang lưu hành,Số lượng cổ phần đang lưu hành,969.540.797,-,930.446.674,6.830.000,969540797.0,,930446674.0,6830000.0
