row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,461.773.434.381,767.699.398.203,461773434381.0,767699398203.0
Điều chỉnh cho thu nhập chịu thuế,Điều chỉnh cho thu nhập chịu thuế,Điều chỉnh cho thu nhập chịu thuế,,,,
Trừ: Thu nhập không chịu thuế,Điều chỉnh cho thu nhập chịu thuế > Trừ: Thu nhập không chịu thuế,Trừ: Thu nhập không chịu thuế,(7.921.026.946),(3.233.642.402),-7921026946.0,-3233642402.0
"- Cổ tức, lợi nhuận được chia","Điều chỉnh cho thu nhập chịu thuế > - Cổ tức, lợi nhuận được chia","- Cổ tức, lợi nhuận được chia",(2.310.778.373),(2.415.007.800),-2310778373.0,-2415007800.0
- Chuyển lỗ từ các năm trước (công ty con),Điều chỉnh cho thu nhập chịu thuế > - Chuyển lỗ từ các năm trước (công ty con),- Chuyển lỗ từ các năm trước (công ty con),(722.974.581),(808.064.266),-722974581.0,-808064266.0
- Khác,Điều chỉnh cho thu nhập chịu thuế > - Khác,- Khác,(4.887.273.992),(10.570.336),-4887273992.0,-10570336.0
Cộng: Các khoản chi phí không được khấu trừ,Điều chỉnh cho thu nhập chịu thuế > Cộng: Các khoản chi phí không được khấu trừ,Cộng: Các khoản chi phí không được khấu trừ,11.763.160.494,41.259.860.753,11763160494.0,41259860753.0
Tổng thu nhập chịu thuế,Điều chỉnh cho thu nhập chịu thuế > Tổng thu nhập chịu thuế,Tổng thu nhập chịu thuế,465.615.567.929,805.725.616.554,465615567929.0,805725616554.0
Thuế suất,Điều chỉnh cho thu nhập chịu thuế > Thuế suất,Thuế suất,20%,20%,0.2,0.2
Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế năm hiện hành,Điều chỉnh cho thu nhập chịu thuế > Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế năm hiện hành,Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế năm hiện hành,93.123.113.586,161.145.123.311,93123113586.0,161145123311.0
