row_label_raw,row_label_full,Số cuối năm,Số đầu năm,numeric__Số đầu năm
VND,VND,VND,VND,
15.515.055.334,VND > 15.515.055.334,15.515.055.334,14.422.063.365,14422063365.0
15.515.055.334,VND > 15.515.055.334,15.515.055.334,14.422.063.365,14422063365.0
